Date,NIDALY,NILMEX,NISHFE,NIWUXI,CUDALY,CUCOMX,CULMEX,CUSHFE,LIDALY,LICOMX,LILMEX,CODALY,COLMEX,COLMEA,COWUXI,LIT
2022-05-04,13.845,30638,231.47,224.95,4.28,4.33,9473.5,74003.964,69.986,83,81500,37.195,81716,228,516,66.48181915283203
2022-05-05,13.614,30114,226.08,220.3,4.2795,4.29,9489.5,73440,69.846,82,81500,37.195,81715,213,511.5,64.6871109008789
2022-05-06,13.595,30076,219.19,216.1,4.2615,4.26,9414.5,72660,69.329,82,81500,37.195,81717,210,502.5,64.59062194824219
2022-05-09,12.735,28185,214.07,206.8,4.1885,4.19,9237.5,72230,68.829,82,81500,37.195,81696,210,492,60.856441497802734
2022-05-10,12.841,28414,206.53,204.95,4.186,4.15,9228.5,71960,68.778,82,81500,37.195,81692,210,488,62.02397537231445
2022-05-11,12.57,27806,212.27,210.95,4.1965,4.21,9340,71930,68.102,82,81500,37.195,81688,210,489,62.40993118286133
2022-05-12,12.576,27810,211.21,205.6,4.09,4.11,9090,71750,67.319,81,80850,37.195,81687,210,481.5,61.92748260498047
2022-05-13,12.325,27262,210.28,207.1,4.1695,4.18,9159,71050,67.391,81,80850,37.195,81688,210,474,65.1695556640625
2022-05-16,11.997,26549,211.5,205.3,4.207,4.2,9238.5,71300,67.364,81,80850,34.019,74668,210,472,64.31079864501953
2022-05-17,11.942,26406,200.08,208,4.236,4.24,9366,71640,68.033,81,80850,34.019,74665,210,472,67.87127685546875
2022-05-18,11.842,26159,202.25,205,4.1585,4.18,9235,71730,67.825,81,80850,34.019,74662,207,473,66.6362075805664
2022-05-19,12.793,28231,203.03,205,4.2895,4.29,9415.5,71340,67.766,81,80950,34.019,74661,207,465,68.88443756103516
2022-05-20,12.674,27973,210.7,214.5,4.281,4.28,9422,71770,68.518,81,80950,34.019,74665,207,465,68.89408874511719
2022-05-23,12.561,27732,210.93,210,4.3325,4.35,9548,72020,68.825,81,80950,34.019,74649,207,470,69.8589859008789
2022-05-24,12.022,26550,208.63,210,4.315,4.33,9453.5,72040,68.646,80,79887.5,34.019,74646,207,470,68.363372802734375
2022-05-25,12.125,26788,203.8,210,4.2725,4.28,9373,71730,68.341,80,79887.5,34.019,74643,207,470,67.77479553222656
2022-05-26,12.317,27198,203.45,206.05,4.2505,4.26,9353,71500,67.957,80,79726.19,34.019,74644,207,430,70.03266143798828
2022-05-27,12.807,28284,210.56,209,4.304,4.3,9459,72110,68.408,80,79726.19,33.566,73644,207,418.5,71.74055480957031
2022-05-30,13.259,29279,216.66,209.95,4.3365,4.33,9543,72260,70.155,82.91,79726.19,33.566,73628,207,420,NA
2022-05-31,12.856,28392,221.15,205.8,4.289,4.3,9447.5,72380,70.3,80,79730,33.566,73630,207,413.5,71.026519775390625
2022-06-01,12.728,28119,216.52,207.2,4.332,4.33,9499.5,71930,70.068,75,75000,33.566,73627,207,395,69.39582824707031
2022-06-02,12.728,28301.832,220.86,209.45,4.5455,4.55,9594.886,72290,70.198,75,71123.687,33.566,73847.051,207,388,72.4449234008789
2022-06-03,12.728,28701.094,224.661,209.3,4.4775,4.48,9681.491,72728.362,70.342,75,69492.278,33.566,74158.729,207,391.5,71.73088836669922
2022-06-06,13.439,29701,224.96,212.15,4.442,4.44,9745,72940,70.555,75,73100,33.518,73500,207,390,73.59314727783203
2022-06-07,13.336,29481,225.98,209.9,4.4345,4.44,9699,72810,70.828,75,75000,33.067,72500,207,398,73.21684265136719
2022-06-08,13.052,28855,224.38,212,4.447,4.46,9730,72860,70.676,75,75000,33.067,72498,207,402.5,72.62825775146484
2022-06-09,12.676,28023,223.4,211.25,4.385,4.39,9615,72890,71.095,75,75000,33.067,72499,207,402.5,69.83003997802734
2022-06-10,12.332,27264,219.76,209.9,4.301,4.3,9447.5,72620,70.824,75,75000,33.067,72500,207,400,69.98441314697266
2022-06-13,11.72,25929,212.13,203.4,4.2195,4.22,9294,72120,70.44,75,75000,32.847,72000,207,403,68.02567291259766
2022-06-14,11.411,25259,206.1,199.7,4.138,4.16,9230.5,71680,70.903,75,75000,32.847,72000,207,401,69.11600494384766
2022-06-15,11.684,25857,204.57,199.7,4.158,4.17,9230,71110,71.213,75,75000,32.847,72000,207,401,69.38619232177734
2022-06-16,11.417,25259,203.39,201.05,4.106,4.11,9074.5,70780,71.097,75,75000,32.847,72013,206,402.5,67.24409484863281
2022-06-17,11.603,25669,197.11,198.6,4.0175,4.02,8961.5,69610,71.228,75,75000,32.84,72000,206,393.5,69.81073760986328
2022-06-20,11.644,25738,197.24,198.8,4.002,4.041,8977.5,68670,71.391,75,75000,32.84,71986,206,383,NA
2022-06-21,11.746,25949,200.41,199.5,4.034,4.04,8995,68180,71.274,75,75000,32.84,71986,206,387,71.27740478515625
2022-06-22,11.063,24449,197.16,199.3,3.9545,3.95,8773,68000,71.151,75,75000,32.84,71985,206,384.5,70.14845275878906
2022-06-23,10.883,24038,189.17,190,3.758,3.76,8409,66410,71.208,75,75000,32.84,71950,206,368,71.11335754394531
2022-06-24,10.142,22400,180.64,185,3.76,3.76,8381,64620,71.295,75,75000,32.84,71955,206,370.5,73.13966369628906
2022-06-27,10.363,22882,173.41,168.75,3.7455,3.78,8417.5,63680,71.373,75,75000,32.414,71000,206,393.656,73.602813720703125
2022-06-28,10.487,23158,177.01,170.4,3.8115,3.78,8365.5,64190,71.295,75,75000,31.96,70000,206,400.568,72.67650604248047
2022-06-29,10.773,23773,177.24,173.6,3.776,3.78,8401,64050,71.319,75,75000,31.96,70000,206,407.088,70.0903549194336
2022-06-30,10.271,22698,181.9,171.4,3.7035,3.71,8258,64270,71.238,75,75000,31.96,70017,206,413.226,70.128997802734375
2022-07-01,9.8729,21824,175.75,166.55,3.619,3.62,8048,62640,70.947,75,75000,29.685,65000,206,418.988,69.28883361816406
2022-07-04,10.182,22499,175.35,169.4,3.576,3.48,8006,61350,71.042,75,75000,29.685,64984,206,434.097,NA
2022-07-05,10.243,22652,180.4,164.75,3.4225,3.43,7670,61000,70.912,75,75000,29.685,64984,206,438.432,69.58818817138672
2022-07-06,9.8774,21849,177.18,163.65,3.423,3.42,7520.5,57770,70.869,75,75000,27.424,60000,206,442.43,69.43370056152344
2022-07-07,9.7377,21535,177.28,164.65,3.558,3.58,7822.5,58430,70.947,75,75000,27.42,60000,206,446.098,72.543243408203125
2022-07-08,9.7575,21581,177.69,166.05,3.532,3.53,7805.5,59540,70.954,75,75000,27.417,60000,206,449.443,72.2438735961914
2022-07-11,9.8833,21839,179.3,166.65,3.443,3.44,7584.5,58370,70.845,75,75000,27.417,59984,206,457.62,68.53559112548828
2022-07-12,9.6706,21374,182.96,166.1,3.296,3.3,7354,58040,70.731,75,75000,27.417,59984,206,459.751,66.63316345214844
2022-07-13,9.5679,21150,184.5,164.45,3.344,3.33,7325.5,56150,70.684,75,75000,27.417,59985,206,461.598,67.66646575927734
2022-07-14,8.7754,19402,175.82,162.5,3.203,3.21,7170,55840,70.404,75,75000,27.417,59996,206,463.168,68.7383804321289
2022-07-15,8.7693,19385,166.75,154,3.2345,3.23,7190.5,54560,70.398,75,75000,25.149,55000,196,464.468,68.6707992553711
2022-07-18,9.346,20652,149.99,160,3.3275,3.35,7426.5,55310,70.591,75,75000,22.888,50000,196,466.829,69.01844787597656
2022-07-19,9.3179,20596,157.03,160,3.2905,3.29,7277.5,56490,70.536,75,75000,22.888,50000,196,467.128,69.53990936279297
2022-07-20,9.5841,21179,160.93,159,3.307,3.33,7378,56360,70.393,75,75000,22.888,50000,196,467.196,69.62681579589844
2022-07-21,9.7209,21478,166.59,159,3.297,3.3,7322,56490,70.238,75,75000,22.888,50011,196,467.039,70.76634216308594
2022-07-22,10.015,22122,167.42,159.6,3.3485,3.35,7452.5,56450,70.358,75,75000,22.888,50017,196,466.667,69.84893798828125
2022-07-25,10.057,22228,171.4,166,3.365,3.35,7479,57290,70.454,75,75000,22.888,50001,196,464.328,70.38973236083984
2022-07-26,9.7581,21571,175.24,168.508,3.3793,3.38,7536.5,58280,70.332,75,75000,22.888,50001,196,463.166,69.63648223876953
2022-07-27,9.8674,21813,174.15,170.878,3.4249,3.43,7637,58500,70.586,75,75000,22.888,50001,196,461.827,71.548553466796875
2022-07-28,9.926,21935,173.14,173.112,3.4744,3.48,7762,59560,70.581,75,75000,22.888,50012,196,460.316,71.78033447265625
2022-07-29,10.695,23619,176.23,175.214,3.584,3.58,7917.5,60000,70.749,75,75000,22.888,50018,196,458.643,71.83827209472656
2022-08-01,10.669,23575,188.42,180.765,3.5264,3.55,7819.5,61150,70.529,75,75000,22.888,50003,193,452.72,72.88123321533203
2022-08-02,10.176,22492,185.69,182.376,3.4905,3.52,7806.5,60160,70.506,75,75000,22.888,50003,193,450.47,72.74604034423828
2022-08-03,10.104,22332,180.94,183.873,3.4715,3.47,7677.5,60260,70.556,75,75000,22.888,50003,192,448.094,72.32112121582031
2022-08-04,10.041,22210,179.91,185.259,3.4924,3.48,7727.5,59680,70.517,75,75000,22.428,49000,192,445.602,72.6204833984375
2022-08-05,10.048,22216,179.67,186.539,3.553,3.55,7870.5,60260,70.597,75,75000,22.428,49006,192,442.999,73.32544708251953
2022-08-08,9.8039,21685,175.19,189.773,3.5853,3.59,7987.5,61060,70.498,75,75000,22.428,48990,192,434.608,74.310455322265625
2022-08-09,9.7477,21561,171.23,190.661,3.5802,3.59,7983,61510,70.551,75,75000,22.428,48990,192,431.641,74.339447021484375
2022-08-10,10.17,22490,170.65,191.461,3.6411,3.66,8085.5,61670,70.568,75,75000,21.525,47000,192,428.603,76.09700012207031
2022-08-11,10.698,23659,177.72,192.175,3.7113,3.71,8173,62560,70.706,76,75636.36,21.525,46995,192,425.5,76.54121398925781
2022-08-12,10.416,23036,183.67,192.807,3.6835,3.68,8091.5,63090,70.822,76,75636.36,21.525,47000,192,422.34,78.057373046875
2022-08-15,9.9508,22013,179.96,194.248,3.616,3.63,7980,62320,70.662,76,75636.36,21.298,46500,192,412.596,78.98443603515625
2022-08-16,10.051,22235,172.37,194.588,3.6316,3.64,7979,61760,70.491,76,75636.36,21.298,46500,192,409.285,78.12496185302734
2022-08-17,9.8915,21885,173.96,194.865,3.5866,3.6,7924.5,62080,70.719,76,75636.36,22.432,49001,192,405.955,77.555206298828125
2022-08-18,9.8448,21780,172.45,195.081,3.6516,3.65,8031.5,61540,70.644,76,75636.36,22.432,49011,192,402.614,76.90819549560547
2022-08-19,10.059,22258,170.8,195.241,3.6882,3.68,8078.5,62250,70.476,76,75636.36,22.432,49016,192,399.269,74.02074432373047
2022-08-22,10.094,22343,176.13,195.414,3.6576,3.67,8027,62880,70.222,76,75636.36,22.432,49004,190,389.288,75.131317138671875
2022-08-23,9.8231,21745,177.29,195.382,3.6958,3.7,8120,62820,71.207,76,75636.36,22.432,49004,190,386.004,76.589508056640625
2022-08-24,9.6445,21354,174.51,195.311,3.648,3.66,8034.5,63320,71.71,76,75636.36,23.566,51500,189,382.755,75.70106506347656
2022-08-25,9.7876,21677,173.25,195.205,3.7133,3.71,8129,62970,71.874,76,75636.36,23.566,51518,189,379.547,76.02940368652344
2022-08-26,9.7704,21633,175.42,195.066,3.7032,3.71,8160.5,63730,71.762,76,75636.36,23.566,51522,189,376.389,74.22355651855469
2022-08-29,9.7704,21180.191,172.15,194.496,3.6155,3.63,7921.696,63650,71.217,76,75672.673,23.566,51551.592,185.768,367.287,73.6537857055664
2022-08-30,9.6493,21369,167.63,194.267,3.5527,3.55,7864,62810,71.374,76,75636.36,23.566,51505,186,364.403,72.07969665527344
2022-08-31,9.672,21411,172.74,194.023,3.5177,3.52,7801.5,62470,71.429,76,75640,23.566,51510,186,361.606,71.23954010009766
2022-09-01,9.1846,20311,169.96,193.769,3.4183,3.41,7597,61350,71.386,77,76000,23.566,51524,181,358.904,69.80064392089844
2022-09-02,9.2878,20529,164.72,193.508,3.4143,3.42,7633,60200,71.299,77,76477.27,23.566,51520,181,356.304,69.259857177734375
2022-09-05,9.7178,21458,170.59,192.719,3.454,3.502,7653.5,60520,71.333,76.933,76477.27,23.566,51511,181,349.197,NA
2022-09-06,9.7668,21574,176.82,192.467,3.4493,3.47,7683,61390,71.045,77,76477.27,23.566,51511,179,347.084,69.57855224609375
2022-09-07,9.7622,21580,175.34,192.225,3.4414,3.44,7622.5,61300,71.005,77,76886.36,23.566,51512,179,345.111,71.94451141357422
2022-09-08,9.8502,21753,177.73,191.998,3.5455,3.54,7810.5,61490,71.291,77,76886.36,23.566,51521,179,343.287,72.49494934082031
2022-09-09,10.414,22994,183.78,191.789,3.581,3.58,7856.5,63170,71.558,77,76886.36,23.566,51522,179,341.618,74.39737701416016
2022-09-12,11.13,24577,195.022,191.308,3.6319,3.63,7955.5,64415.918,71.825,77,76886.36,23.566,51514,178,337.621,74.4456558227539
2022-09-13,11.003,24281,192.94,191.207,3.5604,3.58,7868.5,63670,71.833,77,76886.36,23.566,51515,178,336.651,73.02608489990234
2022-09-14,10.97,24217,190.67,191.143,3.5451,3.55,7803,63070,71.474,77,76886.36,23.566,51515,178,335.875,73.99178314208984
2022-09-15,10.476,23127,195.61,191.118,3.5151,3.52,7729.5,63320,71.167,77,76886.36,23.566,51523,178,335.3,71.2105712890625
2022-09-16,10.99,24249,185.36,191.136,3.561,3.56,7762,62010,70.972,77,76886.36,23.566,51522,178,334.933,70.264190673828125
2022-09-19,11.138,24594,193.26,191.486,3.5422,3.56,7753.5,62570,71.354,77,76886.36,23.566,51510,178,335.163,71.78033447265625
2022-09-20,11.3,24964,194.41,191.712,3.526,3.55,7758,62480,71.37,77,76880.95,23.566,51510,178,335.708,71.22023010253906
2022-09-21,11.286,24949,197.74,192,3.497,3.51,7690,62550,71.024,77,76880.95,23.566,51510,178,336.5,70.4090576171875
2022-09-22,11.105,24562,196.15,192,3.4893,3.5,7680,62390,70.961,77,77214.29,23.566,51521,176,337.5,69.20191955566406
2022-09-23,10.568,23411,194.69,190.1,3.3621,3.37,7433,62530,70.443,77,77214.29,23.566,51521,176,338,66.758697509765625
2022-09-26,9.9967,22206,188.79,178.25,3.299,3.31,7341.5,61080,70.032,77,77214.29,23.566,51500,176,334,66.15996551513672
2022-09-27,9.8534,21858,185.35,178.55,3.3028,3.32,7353,61160,69.937,77,77214.29,23.566,51505,176,336,66.60419464111328
2022-09-28,9.8396,21805,183.19,177,3.3894,3.38,7422,60980,70.564,77,77357.14,23.566,51510,176,334,66.87458038330078
2022-09-29,10.092,22348,183.29,180.85,3.4323,3.44,7542,61650,71.61,77,77452.38,23.566,51521,176,335.5,65.1556396484375
2022-09-30,9.5309,21107,187.39,179.05,3.442,3.44,7560,62050,71.738,77,77476.19,23.566,51521,175,336.5,63.822975158691406
2022-10-03,9.5896,21258,187.853,178.05,3.4374,3.46,7508,61434.299,71.755,80,80000,23.566,51505,175,336,64.54725646972656
2022-10-04,9.9491,22055,184.696,179.9,3.5221,3.52,7718,60993.473,71.755,80,80000,23.566,51505,175,336.5,67.540924072265625
2022-10-05,10.193,22588,181.081,180.95,3.5253,3.53,7679.5,60593.308,71.755,80,80000,23.566,51505,172,336.5,66.60419464111328
2022-10-06,10.281,22782,177.727,180.9,3.4648,3.48,7607.5,60328.878,71.755,80,80000,23.566,51521,170,336.5,66.78768157958984
2022-10-07,10.145,22487,175.353,181.6,3.4067,3.41,7457.5,60295.258,71.755,80,80000,23.566,51521,170,336.5,65.02044677734375
2022-10-10,10.107,22412,181.29,181.05,3.4612,3.45,7578.5,62530,71.386,80,80000,23.566,51505,170,342,63.58156204223633
2022-10-11,9.9405,22079,186.04,179.15,3.4527,3.48,7596,63910,72.214,80,80000,23.566,51505,168,350.5,64.07405853271484
2022-10-12,10.043,22292,181.89,179.9,3.4343,3.44,7545,64030,72.861,80,80000,23.566,51505,168,350,63.27253341674805
2022-10-13,10.115,22427,185.73,181.2,3.4952,3.47,7573,64060,72.751,80,80000,23.566,51515,168,349,64.07405853271484
2022-10-14,9.8252,21777,185.51,181.95,3.4505,3.45,7538.5,64890,72.61,80,80000,23.566,51520,168,346.5,61.93987274169922
2022-10-17,9.7119,21541,186.54,182.5,3.4553,3.46,7562.5,64440,74.643,80,80000,23.566,51503,168,347,63.99680709838867
2022-10-18,9.8606,21876,179.68,182.5,3.4123,3.41,7421,62830,75.355,80,80000,23.566,51503,168,347,64.24787902832031
2022-10-19,9.8965,21945,183.12,183.5,3.3645,3.36,7386.5,62210,75.057,80,80000,23.566,51503,168,341.5,64.3734359741211
2022-10-20,10.018,22196,186.34,188.2,3.4472,3.45,7560.5,62170,75.115,81,80761.9,23.566,51514,168,339,63.697444915771484
2022-10-21,9.9105,21949,184.97,181.5,3.5151,3.52,7624,63070,74.865,81,80761.9,23.566,51519,168,340,65.73506164550781
2022-10-24,10.048,22248,185.79,186,3.4703,3.48,7556,63610,76.075,81,80761.9,23.566,51503,168,343,64.49897003173828
2022-10-25,10.07,22322,188.18,185.8,3.4471,3.45,7523,63860,75.594,81,80761.9,23.566,51503,168,342,65.918548583984375
2022-10-26,10.233,22670,189.55,183,3.5879,3.63,7792,63700,76.968,81,80761.9,23.566,51503,168,337,66.83595275878906
2022-10-27,10.103,22384,188.17,183.5,3.5309,3.63,7764.5,64350,77.81,81,80761.9,23.566,51514,167,335,65.87025451660156
2022-10-28,9.9883,22134,187.51,180.3,3.466,3.47,7550,64280,77.57,81,80761.9,23.566,51519,167,334.5,64.682464599609375
2022-10-31,9.8452,21809,185.25,177.8,3.4189,3.41,7450,63530,77.321,81,80761.9,23.566,51503,167,327,64.527923583984375
2022-11-01,10.665,23600,189.47,185.25,3.5107,3.51,7652,64040,77.807,83,83000,23.566,51503,167,327.5,65.98614501953125
2022-11-02,10.915,24145,194.54,189.35,3.5031,3.51,7626.5,64780,78.613,83,83000,23.566,51503,167,327.5,64.70177459716797
2022-11-03,10.298,22803,195,188.1,3.4554,3.46,7561,64510,78.238,83,83000,23.566,51513,167,322,65.47431945800781
2022-11-04,10.76,23811,193.94,189.45,3.7145,3.71,8099,64650,80.15,83,83000,23.566,51518,167,315.5,68.75770568847656
2022-11-07,10.564,23395,196.69,186.65,3.6228,3.63,7914.5,66570,81.275,83,83000,23.566,51503,167,319,68.467987060546875
2022-11-08,10.844,24012,192.91,190.15,3.677,3.71,8115.5,66350,81.68,83,83000,23.566,51503,167,323,69.89722442626953
2022-11-09,11.156,24688,195.21,195.1,3.7072,3.74,8104.5,66940,81.689,83,83000,23.566,51519,167,325.5,67.12567901611328
2022-11-10,11.727,25949,201.9,198.15,3.804,3.8,8271.5,67470,81.697,83,83000,23.566,51514,167,326,70.42835235595703
2022-11-11,12.182,26925,207.62,205.55,3.9702,3.95,8492.5,68490,83.361,84,83636.36,23.566,51519,167,335,72.11832427978516
2022-11-14,13.048,28840,205.11,202.75,3.8635,3.86,8375,67730,84.552,84,83931.82,23.566,51503,165,338.5,70.244873046875
2022-11-15,13.689,30254,208.96,205,3.8378,3.84,8376.5,67250,84.802,84,83931.82,23.566,51502,165,343,69.39506530761719
2022-11-16,12.591,27532,207.54,203,3.7705,3.79,8293.5,66690,84.388,84,83931.82,23.566,51501,165,337,67.65679931640625
2022-11-17,11.308,25064,201.01,208.1,3.686,3.69,8110,66320,82.822,84,83931.82,23.566,51509,165,341,66.14066314697266
2022-11-18,11.454,25385,199.01,195,3.6398,3.63,8076,65860,83.246,84,83931.82,23.566,51513,165,340,65.34879302978516
2022-11-21,11.262,24983,197.93,200,3.5768,3.57,7880.5,65110,82.54,84,83931.82,23.566,51495,165,333.5,64.97216033935547
2022-11-22,11.746,26022,198.82,195,3.6113,3.61,8013,64620,82.857,84,84090.91,23.566,51499,165,331,64.70177459716797
2022-11-23,11.863,26293,201.33,200.5,3.6208,3.62,8005,64950,82.556,84,84090.91,23.566,51494,165,329,65.85093688964844
2022-11-24,11.787,26100,199.22,202,3.6276,3.626,8041,64990,82.601,84.004,84090.91,23.566,51502,165,327,NA
2022-11-25,11.478,25416,198.78,200,3.6085,3.63,8008,65140,81.201,84,84090.91,23.566,51507,165,325,63.87126541137695
2022-11-28,11.572,25639,195.62,191.4,3.6043,3.61,7959,64700,80.225,84,84090.91,23.566,51489,165,312,62.74140548706055
2022-11-29,12.131,26861,196.13,196.65,3.6434,3.63,8037.5,65090,80.578,84,84090.91,23.566,51494,165,313,63.813323974609375
2022-11-30,12.198,26987,201.27,197.8,3.7597,3.73,8239,64970,81.602,84,84090,23.566,51498,165,314.5,67.0677261352539
2022-12-01,12.472,27601,204.14,199.45,3.7835,3.81,8336,65930,81.625,85,85000,23.566,51507,165,313,66.884246826171875
2022-12-02,13.041,28862,205.05,200,3.848,3.85,8450,66040,82.297,85,85000,23.566,51506,165,312.5,67.87891387939453
2022-12-05,12.953,28680,209.44,205.15,3.8715,3.79,8391,66600,83.119,85,85000,23.566,51489,165,310,64.69210052490234
2022-12-06,13.219,29271,210.76,208.05,3.786,3.81,8421.5,66050,82.622,85,85000,23.566,51493,165,310,64.66313934326172
2022-12-07,14.189,31441,212.3,210,3.8528,3.86,8456.5,65940,82.04,85,85000,23.566,51493,165,310.5,65.570892333984375
2022-12-08,13.398,29725,219.2,215.95,3.8914,3.88,8543,66250,82.105,85,85000,23.566,51501,165,307.5,65.483978271484375
2022-12-09,13.249,29433,225.35,219.8,3.876,3.88,8543,66950,82.135,85,85000,23.566,51500,165,311,64.41205596923828
2022-12-12,13.256,29518,224.61,218.35,3.801,3.8,8374,66250,81.505,85,85000,23.566,51482,165,312,64.13201141357422
2022-12-13,12.704,28287,229.1,220,3.8437,3.84,8497,66100,81.278,85,85000,23.566,51487,165,313,63.87126541137695
2022-12-14,12.765,28365,225.95,218.2,3.8808,3.88,8516.5,66580,81.06,85,85000,23.566,51486,165,312.5,63.22425079345703
2022-12-15,12.747,28311,223.89,217,3.7626,3.76,8293.5,66260,80.881,85,85000,23.566,51494,165,315,62.04610061645508
2022-12-16,12.761,28273,217.68,214.55,3.7615,3.76,8266.5,65460,80.679,85,85000,23.566,51494,165,315,61.553592681884766
2022-12-19,12.28,27215,216.98,221,3.765,3.78,8320,65310,79.519,85,85000,23.566,51481,165,318,60.6844596862793
2022-12-20,12.791,28334,214.04,215.5,3.794,3.8,8354.5,65160,79.42,85,85000,23.566,51486,165,312.5,60.42372131347656
2022-12-21,13.35,29591,218.03,215,3.8103,3.81,8393.5,65640,79.317,85,85000,23.566,51487,165,313,60.04710388183594
2022-12-22,13.188,29240,220.75,220.1,3.752,3.75,8310.5,65990,78.424,85,84681.82,23.566,51510,165,310.5,57.99016189575195
2022-12-23,13.325,29547,218.31,221.9,3.803,3.8,8349.5,65500,78.376,85,84681.82,23.566,51511,165,314,57.623199462890625
2022-12-26,13.325,30458.791,220.63,216.7,3.864,3.84,8455.859,65830,76.978,84.999,84777.339,23.566,51494.765,165.034,311,NA
2022-12-27,13.325,30495.145,224.32,225.75,3.8401,3.83,8454.744,66330,77.032,85,84763.876,23.566,51493.206,165.029,312,57.468685150146484
2022-12-28,13.714,30431,230.43,225.3,3.82,3.83,8443,66470,76.341,85,84750,23.566,51495,165,311.5,56.24225616455078
2022-12-29,13.643,30259,231.29,226,3.8274,3.82,8418,66330,76.474,85,84750,23.566,51513,165,310,57.59367370605469
2022-12-30,13.556,30048,232.75,231.25,3.8055,3.81,8372,66180,77.189,85,84730,23.566,51514,165,311.5,57.10649871826172
2023-01-03,14.042,31118,231.64,231.6,3.7758,3.77,8321.5,65680,75.186,84,83500,22.886,50000,160,311,56.45368194580078
2023-01-04,13.434,29768,235.65,223.55,3.7451,3.74,8252,65020,75.459,84,83500,22.886,50001,160,309,57.1844482421875
2023-01-05,12.519,27748,226.92,213.85,3.824,3.82,8374.5,64180,75.584,84,83500,22.68,49558,160,305.5,57.04803466796875
2023-01-06,12.657,28079,217.67,215.35,3.9085,3.91,8589.5,65170,75.715,82,81785.71,22.226,48560,160,282.5,59.05519485473633
2023-01-09,12.344,27434,217.85,214.35,3.9916,4.02,8859.5,66020,74.082,82,81785.71,22.114,48544,159,291,59.85416030883789
2023-01-10,12.353,27466,215.03,214.5,4.0679,4.07,8912,66480,74.086,82,81785.71,22.226,48549.5,159,290.5,60.341331481933594
2023-01-11,12.173,27039,215.24,212.05,4.161,4.15,9124.5,67450,74.165,82,81785.71,22.247,48555,159,279.5,61.783363342285156
2023-01-12,12.169,27013,212.44,207,4.1659,4.19,9187,68510,74.442,81,81119.05,22.226,48572.5,159,287.5,63.31309509277344
2023-01-13,12.065,26795,227.8,205.65,4.2148,4.21,9185.5,68590,71.742,81,81119.05,22.226,48568,159,280.5,62.78694534301758
2023-01-16,12.259,27217,207.24,205,4.1357,4.215,9104.5,68380,71.373,81.067,81119.05,22.229,48556,159,273,NA
2023-01-17,12.013,26690,205.06,206.016,4.2134,4.22,9287,68450,71.373,81,81119.05,22.227,48561,159,273.813,62.63105010986328
2023-01-18,12.542,27844,204.93,207.786,4.2095,4.23,9323.5,69680,70.706,81,81119.05,22.226,48562,159,274.24,62.514129638671875
2023-01-19,12.919,29346,211.52,210.094,4.2354,4.23,9305.5,70100,70.374,81,81119.05,22.226,48574,159,274.344,62.16336441040039
2023-01-20,12.946,28771,217.08,212.726,4.2485,4.25,9324,70080,70.407,81,80738.1,22.226,48574,159,274.191,64.13153839111328
2023-01-23,12.653,28110,224.383,220.42,4.2462,4.25,9356,70178.553,70.296,81,80738.1,22.226,48558,159,272.836,65.86588287353516
2023-01-24,12.955,28782,224.853,222.201,4.2416,4.25,9314.5,70251.364,70.296,81,80738.1,22.226,48563,159,272.302,66.45048522949219
2023-01-25,13.133,29182,224.72,223.233,4.2461,4.24,9314.5,70309.446,70.296,81,80619.05,22.226,48563,159,271.835,67.40534973144531
2023-01-26,13.242,29427,224.212,223.3,4.2637,4.27,9329.5,70331.973,70.296,81,80619.05,22.226,48574,159,271.5,68.983795166015625
2023-01-27,13.006,28902,223.556,222.45,4.2215,4.22,9263.5,70298.117,70.296,81,80619.05,22.226,48574,159,271.5,69.86070251464844
2023-01-30,13.162,29219,222.98,222.95,4.1992,4.2,9210,69650,70.735,81,80619.05,22.226,48575,159,271,68.47712707519531
2023-01-31,13.677,30344,225.04,223.9,4.2176,4.23,9222.5,69370,70.678,81,80620,22.226,48580,159,270.5,68.90584564208984
2023-02-01,13.196,29296,228.95,220.15,4.1072,4.11,9087,69520,70.384,79,79000,18.908,41250,157,279,70.484283447265625
2023-02-02,13.431,29790,224.21,222.65,4.1137,4.09,9052.5,69090,70.27,79,79000,18.908,41266.25,157,274,70.31864166259766
2023-02-03,12.894,28612,225.26,218.85,4.063,4.06,8980.5,68620,70.131,77,76750,17.654,38500,157,270,68.57456970214844
2023-02-06,12.271,27258,218.28,209.6,4.0403,4.04,8871.5,68250,69.683,77,76750,17.654,38495,157,267.5,67.346893310546875
2023-02-07,12.266,27248,214.46,209.7,4.0565,4.09,8925,67930,69.623,77,76750,17.654,38478,157,267,67.68791198730469
2023-02-08,12.334,27390,214.28,211.05,4.0606,4.04,8892.5,68240,69.628,77,76750,17.654,38483,157,266.5,67.58074188232422
2023-02-09,13.132,29142,214.57,217,4.0958,4.11,8983,68320,69.723,77,76750,17.654,38499,157,267.5,67.668426513671875
2023-02-10,12.508,27794,220.88,214.9,4.0275,4.03,8857.5,68260,69.349,77,76750,17.654,38499,157,268,66.37254333496094
2023-02-13,11.979,26627,216.42,210.2,4.083,4.09,8938,68010,69.239,77,76750,17.654,38493,157,267,67.08380889892578
2023-02-14,11.896,26459,211.66,209.5,4.1071,4.11,8946.5,68440,69.349,76,76200,16.189,35250,157,268,67.08380889892578
2023-02-15,11.752,26143,214.42,207.8,4.0646,4.05,8857.5,68800,69.052,76,76200,16.189,35255,157,269,67.27869415283203
