Date,CUDALY,CUCOMX,CULMEX,CUSMMG,CUSHFE,CUETFC
2018-09-07,2.6676,2.6,5933.0,48030.0,47820.0,
2018-09-10,2.649,2.61,5910.0,47820.0,47760.0,
2018-09-11,2.6528,2.6,5859.0,47925.0,47930.0,
2018-09-12,2.6717,2.66,5997.0,47890.0,47860.0,
2018-09-13,2.7172,2.66,6033.0,48635.0,48620.0,
2018-09-14,2.6971,2.63,5973.0,48780.0,48770.0,
2018-09-17,2.6578,2.63,5945.0,48305.0,48380.0,
2018-09-18,2.7225,2.71,6086.0,48850.0,48620.0,
2018-09-19,2.7472,2.71,6121.0,50030.0,49660.0,
2018-09-20,2.747,2.72,6082.0,49960.0,49630.0,
2018-09-21,2.8132,2.84,6363.0,50010.0,49880.0,
2018-09-24,2.8658,2.82,6353.0,50252.5,50145.0,
2018-09-25,2.8465,2.8,6318.0,50495.0,50410.0,
2018-09-26,2.8381,2.81,6282.0,50725.0,50700.0,
2018-09-27,2.822,2.76,6187.0,50510.0,50500.0,
2018-09-28,2.8027,2.79,6258.0,50285.0,50240.0,
2018-10-01,2.7987,2.77,6249.0,50285.833333333336,50236.666666666664,
2018-10-02,2.8454,2.8,6280.0,50286.666666666664,50233.333333333336,
2018-10-03,2.8454,2.82,6267.0,50287.5,50230.0,
2018-10-04,2.8617,2.77,6290.0,50288.333333333336,50226.666666666664,
2018-10-05,2.8041,2.75,6173.0,50289.166666666664,50223.333333333336,
2018-10-08,2.7978,2.76,6178.0,50290.0,50220.0,
2018-10-09,2.795,2.8,6292.0,50520.0,50510.0,
2018-10-10,2.854,2.77,6239.0,50925.0,50910.0,
2018-10-11,2.7905,2.8,6242.0,50075.0,50130.0,
2018-10-12,2.8681,2.79,6302.0,50550.0,50610.0,
2018-10-15,2.8549,2.78,6301.0,50900.0,50810.0,
2018-10-16,2.813,2.77,6215.0,50460.0,50510.0,
2018-10-17,2.834,2.77,6219.0,50170.0,50230.0,
2018-10-18,2.7873,2.74,6157.0,50250.0,50280.0,
2018-10-19,2.8082,2.77,6220.0,50045.0,50080.0,
2018-10-22,2.8499,2.77,6242.0,50510.0,50450.0,
2018-10-23,2.7971,2.75,6196.0,50380.0,50330.0,
2018-10-24,2.8186,2.75,6179.0,50090.0,50090.0,
2018-10-25,2.8164,2.75,6226.0,49520.0,49680.0,
2018-10-26,2.7932,2.74,6160.0,49895.0,49930.0,
2018-10-29,2.8386,2.74,6160.0,49880.0,49830.0,
2018-10-30,2.7828,2.66,6032.0,49560.0,49680.0,
2018-10-31,2.6635,2.66,5992.0,49140.0,49120.0,
2018-11-01,2.7524,2.72,6090.0,48775.0,48720.0,
2018-11-02,2.8368,2.8,6283.0,49190.0,49340.0,
2018-11-05,2.8297,2.76,6191.0,49950.0,49890.0,
2018-11-06,2.8143,2.73,6158.0,49610.0,49630.0,
2018-11-07,2.8159,2.75,6153.0,49500.0,49460.0,
2018-11-08,2.7828,2.74,6155.0,49610.0,49500.0,
2018-11-09,2.761,2.69,6056.0,49450.0,49340.0,
2018-11-12,2.7592,2.68,6049.0,49145.0,49030.0,
2018-11-13,2.7792,2.69,6073.0,48845.0,48830.0,
2018-11-14,2.7692,2.71,6090.0,48940.0,48840.0,
2018-11-15,2.8064,2.75,6184.0,49130.0,49030.0,
2018-11-16,2.8034,2.8,6205.0,49560.0,49530.0,
2018-11-19,2.839,2.8,6259.0,49810.0,49630.0,
2018-11-20,2.8395,2.77,6184.0,49880.0,49710.0,
2018-11-21,2.8309,2.79,6235.0,49390.0,49350.0,
2018-11-22,2.8327,2.7800000000000002,6255.0,49600.0,49530.0,
2018-11-23,2.8164,2.77,6207.0,49850.0,49620.0,
2018-11-26,2.8327,2.76,6189.0,49470.0,49330.0,
2018-11-27,2.798,2.71,6121.5,49350.0,49130.0,
2018-11-28,2.796,2.8,6200.0,49135.0,49040.0,
2018-11-29,2.8486,2.78,6212.0,49750.0,49550.0,
2018-11-30,2.8291,2.78,6198.0,49740.0,49600.0,
2018-12-03,2.8604,2.8,6295.0,50410.0,50160.0,
2018-12-04,2.7485,2.75,6209.0,50045.0,49790.0,
2018-12-05,2.7946,2.77,6175.0,49570.0,49280.0,
2018-12-06,2.7714,2.74,6070.0,49470.0,49080.0,
2018-12-07,2.7996,2.76,6145.0,49540.0,49120.0,
2018-12-10,2.7714,2.72,6089.0,49515.0,49030.0,
2018-12-11,2.7953,2.77,6168.0,49420.0,49090.0,
2018-12-12,2.7896,2.77,6140.0,49355.0,49170.0,
2018-12-13,2.81,2.76,6155.0,49250.0,49200.0,
2018-12-14,2.7683,2.76,6131.5,49160.0,49070.0,
2018-12-17,2.7646,2.75,6123.0,49180.0,49050.0,
2018-12-18,2.7408,2.67,5970.0,49080.0,48970.0,
2018-12-19,2.7215,2.72,6015.0,48320.0,48360.0,
2018-12-20,2.7281,2.7,6000.0,48345.0,48160.0,
2018-12-21,2.7148,2.68,5991.0,48440.0,48320.0,
2018-12-24,2.6903,2.67,5955.5,48380.0,48210.0,
2018-12-25,2.6994,2.69,5965.833333333333,47910.0,47880.0,
2018-12-26,2.7085,2.71,5976.166666666667,48060.0,47970.0,
2018-12-27,2.7148,2.67,5986.5,48525.0,48400.0,
2018-12-28,2.7284,2.68,5997.0,48245.0,48190.0,
2018-12-31,2.7052,2.63,5965.0,48137.5,48030.0,
2019-01-02,2.6481,2.63,5842.0,48030.0,47870.0,
2019-01-03,2.6356,2.57,5736.0,47450.0,47280.0,
2019-01-04,2.6481,2.65,5918.0,46890.0,46830.0,
2019-01-07,2.641,2.64,5923.0,47560.0,47380.0,
2019-01-08,2.678,2.66,5906.0,47510.0,47350.0,
2019-01-09,2.7048,2.66,5958.0,47650.0,47600.0,
2019-01-10,2.6796,2.64,5930.0,47430.0,47460.0,
2019-01-11,2.688,2.67,5942.0,47210.0,47180.0,
2019-01-14,2.6581,2.65,5897.0,47220.0,47000.0,
2019-01-15,2.6676,2.65,5920.0,47070.0,46880.0,
2019-01-16,2.681,2.69,5970.0,47250.0,47170.0,
2019-01-17,2.6907,2.7,5992.0,47465.0,47360.0,
2019-01-18,2.7311,2.74,6052.0,47800.0,47670.0,
2019-01-21,2.6993,2.715,5981.0,47945.0,47870.0,
2019-01-22,2.688,2.69,5935.0,47550.0,47570.0,
2019-01-23,2.6853,2.69,5951.5,47415.0,47470.0,
2019-01-24,2.6689,2.67,5922.0,47225.0,47350.0,
2019-01-25,2.6762,2.74,6056.0,47265.0,47300.0,
2019-01-28,2.7195,2.69,6002.0,47600.0,47590.0,
2019-01-29,2.7243,2.73,6050.0,47300.0,47420.0,
2019-01-30,2.756,2.77,6136.0,47540.0,47630.0,
2019-01-31,2.7878,2.79,6169.0,47860.0,47890.0,
2019-02-01,2.7656,2.78,6139.0,47830.0,47930.0,
2019-02-04,2.756,2.8,6168.0,47890.0,47966.666666666664,
2019-02-05,2.8003,2.82,6233.0,47950.0,48003.333333333336,
2019-02-06,2.8164,2.84,6279.0,48010.0,48040.0,
2019-02-07,2.8241,2.83,6246.0,48070.0,48076.666666666664,
2019-02-08,2.815,2.81,6210.0,48130.0,48113.333333333336,
2019-02-11,2.7885,2.79,6150.0,48190.0,48150.0,
2019-02-12,2.7669,2.77,6106.0,48135.0,48050.0,
2019-02-13,2.7755,2.77,6125.0,47910.0,47870.0,
2019-02-14,2.8023,2.78,6137.0,48040.0,47970.0,
2019-02-15,2.8068,2.8,6188.0,48170.0,48000.0,
2019-02-18,2.8451,2.84,6275.0,48515.0,48650.0,
2019-02-19,2.8331,2.88,6319.0,49035.0,49130.0,
2019-02-20,2.8808,2.93,6405.0,49450.0,49420.0,
2019-02-21,2.8985,2.9,6380.0,49530.0,49570.0,
2019-02-22,2.9431,2.96,6478.0,49395.0,49530.0,
2019-02-25,2.9688,2.95,6480.0,50000.0,50110.0,
2019-02-26,2.9347,2.94,6493.0,49825.0,49950.0,
2019-02-27,2.9629,2.96,6506.5,49925.0,49960.0,
2019-02-28,2.9642,2.95,6509.0,50015.0,50050.0,
2019-03-01,2.9801,2.93,6478.0,49935.0,50030.0,
2019-03-04,2.9118,2.91,6409.0,50070.0,50060.0,
2019-03-05,2.9722,2.94,6478.0,50285.0,49960.0,
2019-03-06,2.9502,2.92,6468.0,50020.0,49920.0,
2019-03-07,2.9284,2.91,6423.5,49920.0,49870.0,
2019-03-08,2.9021,2.89,6395.0,49730.0,49710.0,
2019-03-11,2.9175,2.9,6407.0,49615.0,49650.0,
2019-03-12,2.9524,2.93,6472.0,49850.0,49820.0,
2019-03-13,2.9606,2.93,6472.5,49990.0,49920.0,
2019-03-14,2.9066,2.89,6404.0,49870.0,49920.0,
2019-03-15,2.9071,2.9,6431.0,49590.0,49660.0,
2019-03-18,2.9445,2.9,6425.0,50170.0,49090.0,
2019-03-19,2.9474,2.92,6459.0,50160.0,49100.0,
2019-03-20,2.9422,2.92,6457.0,50210.0,49110.0,
2019-03-21,2.9565,2.9,6421.0,50340.0,49200.0,
2019-03-22,2.8907,2.84,6312.0,50030.0,48900.0,
2019-03-25,2.8701,2.85,6340.0,49430.0,48260.0,
2019-03-26,2.8848,2.85,6330.0,49270.0,48140.0,
2019-03-27,2.8749,2.86,6335.0,49410.0,48270.0,
2019-03-28,2.8939,2.87,6360.0,49470.0,48240.0,
2019-03-29,2.9411,2.94,6482.5,49865.0,48540.0,
2019-04-01,2.947,2.92,6471.0,49310.0,49200.0,
2019-04-02,2.9166,2.9,6426.5,49220.0,49120.0,
2019-04-03,2.9397,2.95,6492.0,49260.0,49150.0,
2019-04-04,2.9225,2.91,6451.0,49600.0,49390.0,
2019-04-05,2.9112,2.89,6401.0,49492.5,49285.0,
2019-04-08,2.9175,2.93,6475.0,49385.0,49180.0,
2019-04-09,2.9472,2.93,6487.0,49435.0,49350.0,
2019-04-10,2.9239,2.92,6464.0,49470.0,49360.0,
2019-04-11,2.9175,2.89,6408.0,49360.0,49160.0,
2019-04-12,2.9429,2.95,6484.0,49115.0,48980.0,
2019-04-15,2.9279,2.93,6480.0,49550.0,49300.0,
2019-04-16,2.9298,2.93,6495.0,49445.0,49360.0,
2019-04-17,2.952,2.98,6556.0,49625.0,49480.0,
2019-04-18,2.9225,2.93,6476.0,49655.0,49630.0,
2019-04-19,2.9145,2.92,6453.0,49480.0,49380.0,
2019-04-22,2.9065,2.91,6430.0,49500.0,49350.0,
2019-04-23,2.9161,2.9,6407.0,49240.0,49150.0,
2019-04-24,2.9198,2.92,6448.0,49100.0,49000.0,
2019-04-25,2.8914,2.88,6365.0,49305.0,49190.0,
2019-04-26,2.8994,2.97,6400.0,48880.0,48850.0,
2019-04-29,2.8917,2.9,6396.0,48875.0,48840.0,
2019-04-30,2.9216,2.9,6415.0,48950.0,48880.0,
2019-05-01,2.9012,2.8,6235.0,48731.25,48632.5,
2019-05-02,2.8182,2.78,6167.0,48512.5,48385.0,
2019-05-03,2.8023,2.83,6236.0,48293.75,48137.5,
2019-05-06,2.837,2.84,6208.0,48075.0,47890.0,
2019-05-07,2.7996,2.79,6180.0,48440.0,48300.0,
2019-05-08,2.768,2.79,6148.0,48025.0,47890.0,
2019-05-09,2.7714,2.78,6102.0,47660.0,47570.0,
2019-05-10,2.7828,2.79,6126.0,48000.0,47810.0,
2019-05-13,2.7406,2.73,6011.0,47660.0,47590.0,
2019-05-14,2.7243,2.73,6027.0,47580.0,47430.0,
2019-05-15,2.722,2.75,6085.0,47680.0,47480.0,
2019-05-16,2.7615,2.76,6100.0,47860.0,47730.0,
2019-05-17,2.7306,2.75,6056.0,47940.0,47820.0,
2019-05-20,2.7143,2.74,6029.0,47830.0,47700.0,
2019-05-21,2.7229,2.72,5996.0,47835.0,47700.0,
2019-05-22,2.6848,2.69,5928.0,47535.0,47340.0,
2019-05-23,2.6576,2.69,5926.0,46830.0,46750.0,
2019-05-24,2.6846,2.71,5955.0,47040.0,46950.0,
2019-05-27,2.7219,2.705,5957.5,47125.0,47110.0,
2019-05-28,2.7016,2.7,5960.0,47255.0,47190.0,
2019-05-29,2.6599,2.67,5883.0,47055.0,46930.0,
2019-05-30,2.6408,2.66,5852.0,46685.0,46590.0,
2019-05-31,2.6218,2.65,5830.0,46550.0,46370.0,
2019-06-03,2.6288,2.66,5842.0,46240.0,46130.0,
2019-06-04,2.6322,2.67,5879.0,46370.0,46240.0,
2019-06-05,2.6454,2.63,5807.0,46675.0,46480.0,
2019-06-06,2.6327,2.65,5808.0,46070.0,45980.0,
2019-06-07,2.6168,2.63,5799.0,46195.0,46085.0,
2019-06-10,2.6249,2.66,5874.0,46320.0,46190.0,
2019-06-11,2.6776,2.68,5876.0,46795.0,46640.0,
2019-06-12,2.6435,2.66,5852.0,46655.0,46530.0,
2019-06-13,2.6295,2.66,5858.0,46375.0,46270.0,
2019-06-14,2.6329,2.63,5822.0,46505.0,46370.0,
2019-06-17,2.6107,2.65,5845.0,46185.0,46040.0,
2019-06-18,2.6526,2.71,5949.0,46410.0,46270.0,
2019-06-19,2.6737,2.68,5918.0,46910.0,46790.0,
2019-06-20,2.7034,2.72,5973.0,46860.0,46810.0,
2019-06-21,2.6943,2.71,5971.0,46930.0,46830.0,
2019-06-24,2.6835,2.71,5960.0,46860.0,46780.0,
2019-06-25,2.7148,2.74,6042.0,46985.0,46890.0,
2019-06-26,2.7238,2.71,5988.0,47310.0,47240.0,
2019-06-27,2.7002,2.71,5989.0,47125.0,47050.0,
2019-06-28,2.7079,2.71,5993.0,47080.0,46970.0,
2019-07-01,2.7206,2.68,5954.5,47350.0,47250.0,
2019-07-02,2.6785,2.66,5887.0,46665.0,46630.0,
2019-07-03,2.6639,2.68,5918.0,46440.0,46300.0,
2019-07-04,2.6748,2.67,5920.0,46590.0,46400.0,
2019-07-05,2.6558,2.66,5902.0,46500.0,46320.0,
2019-07-08,2.6812,2.66,5892.0,46445.0,46320.0,
2019-07-09,2.6327,2.62,5822.0,46240.0,46140.0,
2019-07-10,2.659,2.69,5940.0,45895.0,45870.0,
2019-07-11,2.6871,2.68,5955.0,46570.0,46420.0,
2019-07-12,2.6986,2.69,5935.0,46695.0,46560.0,
2019-07-15,2.7202,2.71,5983.0,46825.0,46570.0,
2019-07-16,2.7025,2.69,6012.0,46925.0,46860.0,
2019-07-17,2.6859,2.71,5980.0,46925.0,46870.0,
2019-07-18,2.6971,2.7,5983.0,46810.0,46730.0,
2019-07-19,2.751,2.74,6065.0,47700.0,47500.0,
2019-07-22,2.7247,2.71,6017.5,47640.0,47670.0,
2019-07-23,2.707,2.69,5968.0,47335.0,47280.0,
2019-07-24,2.7102,2.7,5999.0,47030.0,46960.0,
2019-07-25,2.7259,2.7,6007.0,47030.0,46980.0,
2019-07-26,2.6962,2.68,5963.0,46990.0,46980.0,
2019-07-29,2.6984,2.71,6018.0,46950.0,46850.0,
2019-07-30,2.6955,2.67,5948.0,47335.0,47180.0,
2019-07-31,2.6878,2.66,5927.0,46865.0,46800.0,
2019-08-01,2.6651,2.66,5899.0,46665.0,46580.0,
2019-08-02,2.6159,2.57,5729.5,46460.0,46360.0,
2019-08-05,2.561,2.54,5685.0,45980.0,45900.0,
2019-08-06,2.5701,2.55,5683.0,46145.0,46050.0,
2019-08-07,2.5732,2.57,5705.0,46170.0,46030.0,
2019-08-08,2.5957,2.6,5798.0,46500.0,46340.0,
2019-08-09,2.605,2.58,5755.0,46625.0,46500.0,
2019-08-12,2.5964,2.58,5742.0,46575.0,46540.0,
2019-08-13,2.5837,2.62,5828.5,46570.0,46490.0,
2019-08-14,2.5995,2.59,5765.0,46650.0,46560.0,
2019-08-15,2.5837,2.59,5751.0,46385.0,46250.0,
2019-08-16,2.5891,2.59,5744.0,46480.0,46390.0,
2019-08-19,2.6104,2.6,5774.0,46495.0,46430.0,
2019-08-20,2.5843,2.57,5711.0,46675.0,46590.0,
2019-08-21,2.5837,2.58,5732.0,46410.0,46340.0,
2019-08-22,2.5707,2.55,5683.0,46435.0,46320.0,
2019-08-23,2.5739,2.53,5633.0,46320.0,46270.0,
2019-08-26,2.54,2.54,5658.0,46070.0,46010.0,
2019-08-27,2.5678,2.54,5683.0,46465.0,46340.0,
2019-08-28,2.5637,2.55,5690.0,46610.0,46520.0,
2019-08-29,2.595,2.56,5726.5,46635.0,46520.0,
2019-08-30,2.575,2.53,5676.0,46745.0,46650.0,
2019-09-02,2.5444,2.5199999999999996,5620.0,46650.0,46580.0,
2019-09-03,2.5111,2.51,5610.0,46520.0,46380.0,
2019-09-04,2.5682,2.58,5748.0,46350.0,46200.0,
2019-09-05,2.6202,2.62,5845.0,47165.0,46950.0,
2019-09-06,2.6249,2.62,5833.0,47565.0,47400.0,
2019-09-09,2.6105,2.61,5815.0,47385.0,47260.0,
2019-09-10,2.6025,2.61,5825.0,47475.0,47340.0,
2019-09-11,2.6141,2.6,5772.5,47305.0,47180.0,
2019-09-12,2.6499,2.62,5833.0,47405.0,47290.0,
2019-09-13,2.6617,2.68,5974.5,47607.5,47510.0,
2019-09-16,2.6653,2.62,5870.0,47810.0,47730.0,
2019-09-17,2.6131,2.61,5821.0,47525.0,47380.0,
2019-09-18,2.6054,2.6,5814.0,47525.0,47310.0,
2019-09-19,2.6118,2.59,5788.0,47480.0,47190.0,
2019-09-20,2.6204,2.59,5798.0,47425.0,47180.0,
2019-09-23,2.5828,2.59,5778.0,47345.0,47080.0,
2019-09-24,2.6127,2.59,5780.0,47340.0,47140.0,
2019-09-25,2.61155,2.6,5787.0,47255.0,47050.0,
2019-09-26,2.6104,2.56,5722.0,47255.0,47120.0,
2019-09-27,2.5914,2.58,5767.0,46790.0,46840.0,
2019-09-30,2.5977,2.56,5725.0,47320.0,47140.0,
2019-10-01,2.5442,2.55,5686.0,47274.166666666664,47098.333333333336,
2019-10-02,2.553,2.56,5678.0,47228.333333333336,47056.666666666664,
2019-10-03,2.5515,2.55,5662.0,47182.5,47015.0,
2019-10-04,2.5392,2.56,5643.0,47136.666666666664,46973.333333333336,
2019-10-07,2.5515,2.57,5722.0,47090.833333333336,46931.666666666664,
2019-10-08,2.5628,2.56,5675.5,47045.0,46890.0,
2019-10-09,2.5664,2.56,5684.0,46810.0,46660.0,
2019-10-10,2.5846,2.61,5781.0,46755.0,46590.0,
2019-10-11,2.6136,2.62,5796.0,47075.0,46910.0,
2019-10-14,2.5936,2.62,5818.0,47100.0,46980.0,
2019-10-15,2.605,2.6,5773.0,46995.0,46900.0,
2019-10-16,2.5778,2.58,5730.0,46930.0,46840.0,
2019-10-17,2.5973,2.59,5739.0,46710.0,46610.0,
2019-10-18,2.6082,2.63,5806.0,46750.0,46660.0,
2019-10-21,2.639,2.64,5828.0,47200.0,47050.0,
2019-10-22,2.6279,2.62,5818.0,47190.0,47090.0,
2019-10-23,2.6181,2.66,5881.0,47055.0,46980.0,
2019-10-24,2.6617,2.66,5880.0,47365.0,47260.0,
2019-10-25,2.661,2.67,5925.0,47240.0,47280.0,
2019-10-28,2.6708,2.67,5908.0,47385.0,47390.0,
2019-10-29,2.6667,2.68,5927.5,47360.0,47330.0,
2019-10-30,2.668,2.68,5908.0,47400.0,47400.0,
2019-10-31,2.633,2.63,5797.0,47210.0,47240.0,
2019-11-01,2.6286,2.65,5850.0,46975.0,46940.0,
2019-11-04,2.667,2.67,5877.0,47050.0,46970.0,
2019-11-05,2.6662,2.7,5940.0,47210.0,47100.0,
2019-11-06,2.6821,2.66,5907.0,47355.0,47240.0,
2019-11-07,2.6943,2.72,5974.0,47145.0,47050.0,
2019-11-08,2.6993,2.68,5924.0,47385.0,47260.0,
2019-11-11,2.6565,2.66,5878.5,47190.0,47080.0,
2019-11-12,2.6476,2.64,5869.0,47140.0,47060.0,
2019-11-13,2.641,2.64,5835.0,47065.0,46920.0,
2019-11-14,2.6463,2.62,5812.0,47040.0,46880.0,
2019-11-15,2.6361,2.64,5849.0,46965.0,46790.0,
2019-11-18,2.6433,2.62,5830.0,47035.0,46860.0,
2019-11-19,2.6404,2.65,5875.0,46970.0,46820.0,
2019-11-20,2.6635,2.65,5875.0,47205.0,47050.0,
2019-11-21,2.6365,2.62,5829.0,47085.0,47010.0,
2019-11-22,2.646,2.65,5855.0,46935.0,46850.0,
2019-11-25,2.6635,2.65,5868.0,47185.0,47010.0,
2019-11-26,2.6558,2.67,5924.0,47135.0,47000.0,
2019-11-27,2.6875,2.67,5945.0,47345.0,47200.0,
2019-11-28,2.6676,2.6550000000000002,5892.0,47365.0,47270.0,
2019-11-29,2.6551,2.64,5864.0,47315.0,47200.0,
2019-12-02,2.6558,2.63,5883.0,47355.0,47200.0,
2019-12-03,2.6358,2.61,5815.0,47165.0,47030.0,
2019-12-04,2.6408,2.64,5885.0,47100.0,46930.0,
2019-12-05,2.6553,2.65,5888.0,47280.0,47090.0,
2019-12-06,2.6612,2.71,5990.0,47385.0,47210.0,
2019-12-09,2.7143,2.75,6075.0,48175.0,47890.0,
2019-12-10,2.7463,2.76,6100.0,48435.0,48390.0,
2019-12-11,2.759,2.78,6156.0,48495.0,48540.0,
2019-12-12,2.7646,2.79,6156.0,48915.0,48890.0,
2019-12-13,2.7912,2.78,6130.0,48960.0,48860.0,
2019-12-16,2.7919,2.82,6199.0,48685.0,48620.0,
2019-12-17,2.8005,2.82,6200.0,48985.0,49060.0,
2019-12-18,2.7787,2.82,6174.5,48985.0,48960.0,
2019-12-19,2.7941,2.83,6215.0,48850.0,48900.0,
2019-12-20,2.7919,2.81,6175.0,49065.0,49100.0,
2019-12-23,2.7907,2.82,6190.0,48820.0,48880.0,
2019-12-24,2.805,2.84,6215.0,48920.0,49130.0,
2019-12-25,2.82925,2.8499999999999996,6214.666666666667,49285.0,49390.0,
2019-12-26,2.8535,2.86,6214.333333333333,49350.0,49450.0,
2019-12-27,2.8168,2.84,6214.0,49450.0,49530.0,
2019-12-30,2.8046,2.83,6219.0,49230.0,49320.0,
2019-12-31,2.7921,2.79,6174.0,49045.0,49150.0,
2020-01-02,2.8171,2.83,6188.0,49085.0,49130.0,
2020-01-03,2.7556,2.8,6129.5,48955.0,48850.0,
2020-01-06,2.7656,2.8,6138.5,48745.0,48610.0,
2020-01-07,2.7823,2.8,6149.0,48775.0,48690.0,
2020-01-08,2.7912,2.82,6178.0,48660.0,48610.0,
2020-01-09,2.7911,2.81,6180.0,48795.0,48740.0,
2020-01-10,2.791,2.82,6198.0,48615.0,48670.0,
2020-01-13,2.8016,2.86,6290.0,48605.0,48650.0,
2020-01-14,2.8331,2.88,6302.0,49000.0,48910.0,
2020-01-15,2.8263,2.87,6287.0,49080.0,49020.0,
2020-01-16,2.8364,2.85,6277.5,48970.0,49100.0,
2020-01-17,2.8465,2.85,6273.0,48945.0,49120.0,
2020-01-20,2.846,2.825,6259.0,48865.0,48940.0,
2020-01-21,2.7932,2.8,6160.0,48415.0,48490.0,
2020-01-22,2.7683,2.77,6106.0,48270.0,48330.0,
2020-01-23,2.7433,2.73,5987.0,48035.0,48010.0,
2020-01-24,2.7057,2.69,5926.0,47591.42857142857,47560.0,
2020-01-27,2.6209,2.6,5743.0,47147.857142857145,47110.0,
2020-01-28,2.5918,2.58,5703.0,46704.28571428572,46660.0,
2020-01-29,2.5843,2.55,5641.0,46260.71428571428,46210.0,
2020-01-30,2.5492,2.52,5587.5,45817.142857142855,45760.0,
2020-01-31,2.5261,2.52,5567.0,45373.57142857143,45310.0,
2020-02-03,2.5369,2.51,5525.0,44930.0,44860.0,
2020-02-04,2.5628,2.55,5618.0,44970.0,44960.0,
2020-02-05,2.5914,2.58,5722.0,45270.0,45230.0,
2020-02-06,2.5968,2.6,5735.0,45770.0,45800.0,
2020-02-07,2.5637,2.56,5663.0,45595.0,45560.0,
2020-02-10,2.5669,2.56,5667.0,45355.0,45310.0,
2020-02-11,2.5832,2.59,5745.0,45375.0,45420.0,
2020-02-12,2.6059,2.61,5764.0,45405.0,45430.0,
2020-02-13,2.5925,2.62,5790.0,45520.0,45510.0,
2020-02-14,2.6014,2.61,5760.0,45670.0,45640.0,
2020-02-17,2.6308,2.61,5812.0,45870.0,45750.0,
2020-02-18,2.598,2.61,5773.0,45970.0,46140.0,
2020-02-19,2.6059,2.61,5770.0,46015.0,46220.0,
2020-02-20,2.5982,2.6,5728.0,46025.0,46220.0,
2020-02-21,2.5859,2.62,5765.0,45935.0,46060.0,
2020-02-24,2.566,2.59,5689.0,45555.0,45720.0,
2020-02-25,2.5687,2.6,5685.0,45535.0,45690.0,
2020-02-26,2.5462,2.58,5670.0,45385.0,45510.0,
2020-02-27,2.5481,2.57,5616.0,45205.0,45350.0,
2020-02-28,2.527,2.55,5635.0,44700.0,44670.0,
2020-03-02,2.5578,2.6,5700.0,44795.0,44890.0,
2020-03-03,2.5705,2.58,5666.5,45355.0,45430.0,
2020-03-04,2.5828,2.59,5684.0,45025.0,45100.0,
2020-03-05,2.5705,2.58,5674.0,45060.0,45160.0,
2020-03-06,2.5505,2.57,5607.0,44750.0,44780.0,
2020-03-09,2.4866,2.52,5535.0,43535.0,43570.0,
2020-03-10,2.5388,2.53,5566.0,44050.0,44170.0,
2020-03-11,2.5179,2.51,5529.0,44280.0,44220.0,
2020-03-12,2.443,2.48,5440.0,43180.0,43170.0,
2020-03-13,2.5084,2.47,5460.0,42760.0,42950.0,
2020-03-16,2.3632,2.4,5290.5,43200.0,43080.0,
2020-03-17,2.36,2.32,5144.0,42170.0,42360.0,
2020-03-18,2.2042,2.16,4745.0,41410.0,41240.0,
2020-03-19,2.1246,2.2,4825.0,37575.0,37970.0,
2020-03-20,2.2017,2.19,4810.0,38335.0,38230.0,
2020-03-23,2.0945,2.12,4630.0,36650.0,36580.0,
2020-03-24,2.1725,2.2,4814.0,37965.0,38030.0,
2020-03-25,2.1564,2.23,4855.0,38790.0,38800.0,
2020-03-26,2.1661,2.21,4804.0,38970.0,38990.0,
2020-03-27,2.1654,2.2,4790.5,38900.0,38980.0,
2020-03-30,2.1605,2.16,4769.5,38640.0,38640.0,
2020-03-31,2.1759,2.24,4951.0,39450.0,39300.0,
2020-04-01,2.1645,2.19,4800.0,39590.0,39300.0,
2020-04-02,2.187,2.23,4897.0,39195.0,39200.0,
2020-04-03,2.206,2.21,4839.5,39750.0,39740.0,
2020-04-06,2.2076,2.24,4884.0,40292.5,40225.0,
2020-04-07,2.2986,2.29,5040.0,40835.0,40710.0,
2020-04-08,2.2571,2.28,5002.5,40730.0,40720.0,
2020-04-09,2.2514,2.28,5019.5,40960.0,40870.0,
2020-04-10,2.29345,2.3,5067.333333333333,40960.0,41100.0,
2020-04-13,2.3355,2.32,5115.166666666667,41930.0,41850.0,
2020-04-14,2.3219,2.35,5163.0,41975.0,41890.0,
2020-04-15,2.2927,2.31,5111.5,41850.0,41730.0,
2020-04-16,2.3126,2.3,5140.0,41780.0,41580.0,
2020-04-17,2.3476,2.35,5211.0,42475.0,42290.0,
2020-04-20,2.3448,2.33,5183.5,42665.0,42520.0,
2020-04-21,2.2655,2.27,5030.0,42035.0,41850.0,
2020-04-22,2.2834,2.32,5131.5,41050.0,40980.0,
2020-04-23,2.3226,2.32,5160.5,41985.0,41860.0,
2020-04-24,2.3215,2.35,5139.5,42120.0,41940.0,
2020-04-27,2.343,2.38,5197.0,42870.0,42650.0,
2020-04-28,2.3448,2.38,5223.0,42475.0,42360.0,
2020-04-29,2.3514,2.37,5261.0,42835.0,42650.0,
2020-04-30,2.3727,2.35,5188.5,43035.0,42920.0,
2020-05-01,2.2956,2.32,5110.0,42986.25,42870.0,
2020-05-04,2.2943,2.32,5123.0,42937.5,42820.0,
2020-05-05,2.3185,2.34,5158.0,42888.75,42770.0,
2020-05-06,2.3585,2.35,5198.0,42840.0,42720.0,
2020-05-07,2.3712,2.39,5274.0,43025.0,42920.0,
2020-05-08,2.4095,2.41,5265.5,43610.0,43530.0,
