Date,NIDALY,NILMEX,NIETFN,NISHFE,NIWUXI,NIINDA
2023-09-04,9.4538,21040.0,,170.81,168.1,1736.4
2023-09-05,9.4531,21039.0,20.19,170.15,169.6,1761.8
2023-09-06,,20593.0,20.1,171.62,167.1,1760.0
2023-09-07,7.0148,20482.0,20.11,168.04,165.0,1753.0
2023-09-08,7.0148,20052.0,19.94,166.33,163.55,1750.0
2023-09-10,,,,,,
2023-09-11,,20485.0,19.97,165.97,164.35,1727.5
2023-09-12,8.9283,19923.0,19.99,165.21,160.95,1729.2
2023-09-13,9.0074,20069.0,19.9,161.83,159.65,1710.0
2023-09-14,9.114,20343.0,20.1,160.56,161.8,1692.9
2023-09-15,8.9233,19924.0,20.14,162.24,160.6,1726.1
2023-09-17,,,,,,
2023-09-18,8.8977,19877.0,19.71,161.57,160.8,1725.4
2023-09-19,8.9227,19919.0,19.68,161.5,161.45,1705.0
2023-09-20,8.7661,19593.0,19.52,163.53,161.3,1705.0
2023-09-21,8.5586,19123.0,18.98,159.86,155.9,1711.4
2023-09-22,8.6967,19418.0,19.29,156.84,156.35,1666.3
2023-09-24,,,,,,
2023-09-25,8.5543,19120.0,19.11,158.22,156.0,1648.3
2023-09-26,8.4468,18877.0,18.77,157.97,152.2,1656.1
2023-09-27,8.5022,19003.0,18.62,153.04,151.2,1631.7
2023-09-28,8.4522,18887.0,19.07,152.24,151.5,1608.3
2023-09-29,8.3642,18694.0,19.13,,151.1,1617.5
2023-10-02,8.3851,18749.0,18.48,,151.0,
2023-10-03,8.369,18728.0,18.07,,151.05,1618.1
2023-10-04,8.3657,18723.0,17.89,,151.0,1598.5
2023-10-05,8.2669,18490.0,17.74,,148.9,1595.0
2023-10-06,8.3054,18582.0,17.84,,149.05,1584.9
2023-10-08,,,,,,
2023-10-09,8.4636,18939.0,17.41,149.07,151.85,1585.0
2023-10-10,8.3457,18682.0,17.63,152.39,149.6,1594.5
2023-10-11,8.2037,18371.0,17.81,149.87,148.75,1585.7
2023-10-12,8.3742,18728.0,17.43,149.45,151.05,1584.1
2023-10-13,,18546.0,17.52,152.24,150.65,1586.9
