Date,Price
2020-06-10,602.0
2020-06-11,602.0
2020-06-12,602.0
2020-06-15,602.0
2020-06-16,602.0
2020-06-17,602.0
2020-06-18,602.0
2020-06-19,602.0
2020-06-22,602.0
2020-06-23,602.0
2020-06-24,602.0
2020-06-25,602.0
2020-06-26,602.0
2020-06-29,602.0
2020-06-30,602.0
2020-07-01,602.0
2020-07-02,602.0
2020-07-03,602.0
2020-07-06,602.0
2020-07-07,602.0
2020-07-08,602.0
2020-07-09,602.0
2020-07-10,602.0
2020-07-13,602.0
2020-07-14,602.0
2020-07-15,602.0
2020-07-16,602.0
2020-07-17,602.0
2020-07-20,602.0
2020-07-21,602.0
2020-07-22,602.0
2020-07-23,602.0
2020-07-24,602.0
2020-07-27,602.0
2020-07-28,602.0
2020-07-29,602.0
2020-07-30,595.0
2020-07-31,595.0
2020-08-03,595.0
2020-08-04,595.0
2020-08-05,595.0
2020-08-06,595.0
2020-08-07,595.0
2020-08-10,595.0
2020-08-11,595.0
2020-08-12,595.0
2020-08-13,595.0
2020-08-14,555.0
2020-08-17,555.0
2020-08-18,515.0
2020-08-19,515.0
2020-08-20,515.0
2020-08-21,515.0
2020-08-24,515.0
2020-08-25,515.0
2020-08-26,515.0
2020-08-27,495.0
2020-08-28,455.0
2020-09-01,455.0
2020-09-02,455.0
2020-09-03,455.0
2020-09-04,451.0
2020-09-07,451.0
2020-09-08,451.0
2020-09-09,451.0
2020-09-10,451.0
2020-09-11,451.0
2020-09-14,451.0
2020-09-15,451.0
2020-09-16,451.0
2020-09-17,451.0
2020-09-18,451.0
2020-09-21,451.0
2020-09-22,451.0
2020-09-23,451.0
2020-09-24,451.0
2020-09-25,451.0
2020-09-28,451.0
2020-09-29,451.0
2020-09-30,451.0
2020-10-01,451.0
2020-10-02,451.0
2020-10-05,451.0
2020-10-06,451.0
2020-10-07,451.0
2020-10-08,451.0
2020-10-09,451.0
2020-10-12,451.0
2020-10-13,451.0
2020-10-14,451.0
2020-10-15,451.0
2020-10-16,451.0
2020-10-19,451.0
2020-10-20,451.0
2020-10-21,451.0
2020-10-22,451.0
2020-10-23,451.0
2020-10-26,451.0
2020-10-27,451.0
2020-10-28,451.0
2020-10-29,451.0
2020-10-30,451.0
2020-11-02,451.0
2020-11-03,451.0
2020-11-04,451.0
2020-11-05,451.0
2020-11-06,451.0
2020-11-09,451.0
2020-11-10,451.0
2020-11-11,451.0
2020-11-12,451.0
2020-11-13,451.0
2020-11-16,451.0
2020-11-17,451.0
2020-11-18,451.0
2020-11-19,451.0
2020-11-20,451.0
2020-11-23,451.0
2020-11-24,451.0
2020-11-25,451.0
2020-11-26,451.0
2020-11-27,451.0
2020-11-30,451.0
2020-12-01,451.0
2020-12-02,451.0
2020-12-03,451.0
2020-12-04,451.0
2020-12-07,451.0
2020-12-08,451.0
2020-12-09,451.0
2020-12-10,451.0
2020-12-11,451.0
2020-12-14,451.0
2020-12-15,451.0
2020-12-16,451.0
2020-12-17,451.0
2020-12-18,451.0
2020-12-21,451.0
