Exchange Date;Close;Net;%Chg;Open;Low;High;Volume;Bid;Ask
04-Jun-2019;46 240;+110;+0%;46 260;46 170;46 370;11 420;46 200;46 240
03-Jun-2019;46 130;-240;-1%;46 160;46 050;46 320;15 531;46 100;46 120
31-May-2019;46 370;-220;-0%;46 360;46 100;46 490;23 214;46 100;46 160
30-May-2019;46 590;-340;-1%;46 720;46 420;46 760;22 225;46 500;46 520
29-May-2019;46 930;-260;-1%;47 100;46 750;47 170;19 809;46 760;46 770
28-May-2019;47 190;+80;+0%;47 210;47 070;47 290;18 787;47 080;47 120
27-May-2019;47 110;+160;+0%;47 060;46 990;47 280;25 590;47 240;47 250
24-May-2019;46 950;+200;+0%;46 670;46 530;47 170;29 651;47 120;47 130
23-May-2019;46 750;-590;-1%;47 000;46 550;47 060;34 909;46 680;46 710
22-May-2019;47 340;-360;-1%;47 600;47 100;47 630;44 145;47 120;47 130
21-May-2019;47 700;0;0%;47 580;47 530;47 780;32 846;47 680;47 690
20-May-2019;47 700;-120;-0%;47 740;47 580;47 840;26 280;47 620;47 640
17-May-2019;47 820;+90;+0%;48 010;47 490;48 110;32 308;47 630;47 640
16-May-2019;47 730;+250;+1%;47 550;47 510;47 860;32 338;47 770;47 780
15-May-2019;47 480;+50;+0%;47 390;47 330;47 630;5 890;47 550;47 750
14-May-2019;47 430;-160;-0%;47 550;47 300;47 550;10 060;47 370;47 380
13-May-2019;47 590;-220;-0%;47 710;47 530;47 850;13 085;47 520;47 560
10-May-2019;47 810;+240;+1%;47 540;47 360;48 010;16 275;47 760;47 860
09-May-2019;47 570;-320;-1%;47 650;47 520;47 850;17 405;47 540;47 550
08-May-2019;47 890;-410;-1%;48 300;47 760;48 300;18 825;47 780;47 860
07-May-2019;48 300;+410;+1%;48 020;47 990;48 420;15 345;48 280;48 350
06-May-2019;47 890;-990;-2%;47 230;47 230;48 070;22 658;48 000;48 010
30-Apr-2019;48 880;+40;+0%;48 830;48 730;48 990;18 343;48 880;48 910
29-Apr-2019;48 840;-10;-0%;48 920;48 760;48 980;20 292;48 790;48 810
26-Apr-2019;48 850;-340;-1%;48 950;48 750;48 950;29 101;48 910;48 920
25-Apr-2019;49 190;+190;+0%;49 050;49 000;49 310;27 771;49 110;49 150
24-Apr-2019;49 000;-150;-0%;49 080;48 860;49 120;35 433;48 940;48 960
23-Apr-2019;49 150;-200;-0%;49 100;49 070;49 270;28 866;49 160;49 170
22-Apr-2019;49 350;-30;-0%;49 620;49 120;49 620;31 003;49 230;49 240
19-Apr-2019;49 380;-250;-1%;49 250;49 160;49 520;24 607;49 490;49 500
18-Apr-2019;49 630;+150;+0%;49 770;49 410;49 990;45 241;49 450;49 460
17-Apr-2019;49 480;+120;+0%;49 450;49 320;49 630;42 728;49 460;49 480
16-Apr-2019;49 360;+60;+0%;49 310;49 140;49 580;41 266;49 430;49 450
15-Apr-2019;49 300;+320;+1%;49 350;49 020;49 520;5 620;49 220;49 280
12-Apr-2019;48 980;-180;-0%;48 940;48 870;49 120;9 630;49 050;49 080
11-Apr-2019;49 160;-200;-0%;49 370;49 020;49 370;13 425;49 020;49 090
10-Apr-2019;49 360;+10;+0%;49 610;49 280;49 700;17 640;49 360;49 370
09-Apr-2019;49 350;+170;+0%;49 250;49 200;49 680;19 635;49 630;49 700
08-Apr-2019;49 180;-210;-0%;49 020;49 000;49 280;17 295;49 130;49 140
04-Apr-2019;49 390;+240;+0%;49 290;49 150;49 530;14 555;49 390;49 410
03-Apr-2019;49 150;+30;+0%;49 130;48 900;49 420;18 145;49 350;49 390
02-Apr-2019;49 120;-80;-0%;49 260;48 940;49 300;22 030;49 100;49 150
01-Apr-2019;49 200;+660;+1%;49 010;48 970;49 330;19 710;49 310;49 330
29-Mar-2019;48 540;+300;+1%;48 350;48 280;48 740;17 289;48 660;48 670
28-Mar-2019;48 240;-30;-0%;48 290;48 030;48 320;14 575;48 250;48 260
27-Mar-2019;48 270;+130;+0%;48 190;48 120;48 370;19 828;48 280;48 290
26-Mar-2019;48 140;-120;-0%;48 100;48 030;48 270;21 594;48 130;48 150
25-Mar-2019;48 260;-640;-1%;48 480;48 000;48 620;43 512;48 010;48 020
22-Mar-2019;48 900;-300;-1%;49 100;48 800;49 150;36 464;48 800;48 820
21-Mar-2019;49 200;+90;+0%;49 030;48 970;49 310;34 776;49 270;49 280
20-Mar-2019;49 110;+10;+0%;49 210;49 020;49 320;30 749;49 050;49 080
19-Mar-2019;49 100;+10;+0%;49 300;48 990;49 300;44 290;49 150;49 170
18-Mar-2019;49 090;-570;-1%;49 000;48 830;49 310;48 560;49 190;49 210
15-Mar-2019;49 660;-260;-1%;49 620;49 500;50 210;7 950;49 900;52 210
14-Mar-2019;49 920;0;0%;50 020;49 800;50 120;8 980;49 850;49 900
13-Mar-2019;49 920;+100;+0%;50 060;49 840;50 140;10 950;49 930;49 960
12-Mar-2019;49 820;+170;+0%;49 720;49 570;50 000;12 775;49 980;50 000
11-Mar-2019;49 650;-60;-0%;49 520;49 420;49 790;15 590;49 760;49 790
08-Mar-2019;49 710;-160;-0%;49 710;49 600;49 800;11 785;49 590;49 720
07-Mar-2019;49 870;-50;-0%;49 960;49 680;50 130;19 850;49 650;49 710
06-Mar-2019;49 920;-40;-0%;50 020;49 840;50 110;14 335;49 920;49 950
05-Mar-2019;49 960;-100;-0%;49 790;49 530;50 260;36 625;49 920;49 970
04-Mar-2019;50 060;+30;+0%;50 370;49 860;50 580;21 500;49 860;49 880
01-Mar-2019;50 030;-20;-0%;50 070;49 940;50 360;16 711;50 320;50 450
28-Feb-2019;50 050;+90;+0%;50 010;49 860;50 250;21 482;49 860;50 010
27-Feb-2019;49 960;+10;+0%;49 970;49 810;50 080;19 968;49 900;49 930
26-Feb-2019;49 950;-160;-0%;50 270;49 800;50 270;26 517;49 980;50 020
25-Feb-2019;50 110;+580;+1%;50 100;49 920;50 430;37 128;50 300;50 340
22-Feb-2019;49 530;-40;-0%;49 550;49 380;49 740;25 106;49 700;49 740
21-Feb-2019;49 570;+150;+0%;49 510;49 350;49 840;36 181;49 480;49 500
20-Feb-2019;49 420;+290;+1%;49 120;49 060;49 610;35 550;49 510;49 520
19-Feb-2019;49 130;+480;+1%;49 050;48 980;49 280;36 567;49 170;49 180
18-Feb-2019;48 650;+650;+1%;48 400;48 290;49 070;52 348;49 020;49 050
15-Feb-2019;48 000;+30;+0%;48 200;47 840;48 200;2 990;47 520;47 980
14-Feb-2019;47 970;+100;+0%;47 820;47 810;48 150;5 490;48 080;48 110
13-Feb-2019;47 870;-180;-0%;47 800;47 660;47 920;6 340;47 910;48 060
12-Feb-2019;48 050;-100;-0%;48 000;47 520;48 240;11 610;47 880;47 900
11-Feb-2019;48 150;+220;+0%;48 430;47 570;48 430;10 875;47 950;48 000
01-Feb-2019;47 930;+40;+0%;47 850;47 790;48 150;9 500;48 050;48 100
31-Jan-2019;47 890;+260;+1%;47 760;47 600;48 030;12 608;47 850;47 950
30-Jan-2019;47 630;+210;+0%;47 470;47 470;47 820;12 551;47 550;47 590
29-Jan-2019;47 420;-170;-0%;47 480;47 320;47 580;10 671;47 450;47 480
28-Jan-2019;47 590;+290;+1%;47 230;47 150;47 840;22 048;47 450;47 490
25-Jan-2019;47 300;-50;-0%;47 260;47 100;47 450;15 711;47 340;47 360
24-Jan-2019;47 350;-120;-0%;47 430;47 260;47 570;18 544;47 300;47 310
23-Jan-2019;47 470;-100;-0%;47 540;47 310;47 640;19 489;47 480;47 520
22-Jan-2019;47 570;-300;-1%;47 630;47 480;47 790;20 308;47 500;47 520
21-Jan-2019;47 870;+200;+0%;47 850;47 630;48 230;31 761;47 730;47 770
18-Jan-2019;47 670;+310;+1%;47 300;47 220;47 850;33 245;47 800;47 820
17-Jan-2019;47 360;+190;+0%;47 370;47 220;47 470;25 160;47 350;47 370
16-Jan-2019;47 170;+290;+1%;46 930;46 900;47 410;36 399;47 390;47 400
15-Jan-2019;46 880;-120;-0%;46 750;46 700;47 060;1 605;46 800;47 000
14-Jan-2019;47 000;-180;-0%;47 100;46 760;47 210;6 035;46 800;46 860
11-Jan-2019;47 180;-280;-1%;47 280;47 000;47 290;8 100;47 270;47 300
10-Jan-2019;47 460;-140;-0%;47 680;47 400;47 700;9 500;47 450;47 500
09-Jan-2019;47 600;+250;+1%;47 400;47 280;47 750;8 745;47 590;47 660
08-Jan-2019;47 350;-30;-0%;47 450;47 250;47 470;9 805;47 330;47 360
07-Jan-2019;47 380;+550;+1%;47 250;46 880;47 680;12 660;47 420;47 470
04-Jan-2019;46 830;-450;-1%;47 320;46 330;47 370;15 720;47 120;47 230
03-Jan-2019;47 280;-590;-1%;47 390;47 050;47 480;16 490;47 320;47 370
02-Jan-2019;47 870;-320;-1%;47 950;47 670;48 130;13 360;47 640;47 690
28-Dec-2018;48 190;-210;-0%;48 240;47 980;48 360;17 506;48 200;48 430
27-Dec-2018;48 400;+430;+1%;48 390;48 170;48 630;19 071;48 260;48 290
26-Dec-2018;47 970;+90;+0%;47 940;47 850;48 080;15 959;48 030;48 050
25-Dec-2018;47 880;-330;-1%;48 070;47 530;48 180;28 022;47 980;48 000
24-Dec-2018;48 210;-110;-0%;48 290;48 070;48 500;20 852;48 120;48 130
21-Dec-2018;48 320;+160;+0%;48 500;48 210;48 600;23 587;48 400;48 410
20-Dec-2018;48 160;-200;-0%;48 150;47 800;48 460;33 253;48 250;48 280
19-Dec-2018;48 360;-610;-1%;48 750;48 100;48 760;46 883;48 110;48 120
18-Dec-2018;48 970;-80;-0%;49 100;48 850;49 160;33 062;48 900;48 910
17-Dec-2018;49 050;-20;-0%;48 940;48 900;49 170;1 820;48 730;49 200
14-Dec-2018;49 070;-130;-0%;49 310;48 910;49 330;4 450;48 900;48 910
13-Dec-2018;49 200;+30;+0%;49 060;49 000;49 330;7 730;49 280;49 320
12-Dec-2018;49 170;+80;+0%;49 250;49 080;49 440;8 800;49 060;49 140
11-Dec-2018;49 090;+60;+0%;48 920;48 860;49 180;11 625;49 080;49 100
10-Dec-2018;49 030;-90;-0%;49 260;48 950;49 270;9 350;48 950;48 990
07-Dec-2018;49 120;+40;+0%;49 030;48 800;49 270;10 575;49 210;49 260
06-Dec-2018;49 080;-200;-0%;49 250;49 000;49 310;12 615;49 030;49 050
05-Dec-2018;49 280;-510;-1%;49 600;49 040;49 660;16 850;49 320;49 380
04-Dec-2018;49 790;-370;-1%;50 200;49 580;50 270;16 030;49 600;49 650
03-Dec-2018;50 160;+560;+1%;49 670;49 370;50 750;14 572;50 150;50 200
30-Nov-2018;49 600;+50;+0%;49 660;49 490;49 740;20 753;49 650;49 750
29-Nov-2018;49 550;+510;+1%;49 290;49 130;49 790;23 452;49 590;49 600
28-Nov-2018;49 040;-90;-0%;48 950;48 690;49 300;26 969;49 290;49 300
27-Nov-2018;49 130;-200;-0%;49 460;48 820;49 490;34 648;48 950;48 970
26-Nov-2018;49 330;-290;-1%;49 350;49 140;49 490;29 563;49 370;49 390
23-Nov-2018;49 620;+90;+0%;49 550;49 400;49 820;27 044;49 430;49 450
22-Nov-2018;49 530;+180;+0%;49 570;49 300;49 710;24 374;49 600;49 610
21-Nov-2018;49 350;-360;-1%;49 690;48 750;49 940;47 267;49 400;49 420
20-Nov-2018;49 710;+80;+0%;49 760;49 520;49 970;36 065;49 560;49 570
19-Nov-2018;49 630;+100;+0%;49 480;49 370;49 830;37 592;49 690;49 700
16-Nov-2018;49 530;+500;+1%;49 530;49 410;49 750;37 135;49 520;49 530
15-Nov-2018;49 030;+190;+0%;48 840;48 470;49 350;1 900;49 000;49 470
14-Nov-2018;48 840;+10;+0%;49 070;48 720;49 240;7 250;48 730;48 780
13-Nov-2018;48 830;-200;-0%;48 910;48 700;49 040;8 635;49 000;49 030
12-Nov-2018;49 030;-310;-1%;49 130;48 860;49 200;13 855;48 900;48 920
09-Nov-2018;49 340;-160;-0%;49 340;49 120;49 530;11 265;49 250;49 280
08-Nov-2018;49 500;+40;+0%;49 600;49 350;49 680;11 145;49 430;49 470
07-Nov-2018;49 460;-170;-0%;49 640;49 260;49 850;13 425;49 480;49 540
06-Nov-2018;49 630;-260;-1%;49 800;49 500;49 860;10 960;49 640;49 700
05-Nov-2018;49 890;+550;+1%;49 820;49 720;50 290;15 215;49 750;49 800
02-Nov-2018;49 340;+620;+1%;48 780;48 750;49 930;16 610;49 780;49 830
01-Nov-2018;48 720;-400;-1%;49 050;48 510;49 170;17 225;48 650;48 700
31-Oct-2018;49 120;-560;-1%;49 480;48 900;49 480;28 640;49 050;49 120
30-Oct-2018;49 680;-150;-0%;50 020;49 530;50 050;27 807;49 650;49 660
29-Oct-2018;49 830;-100;-0%;49 680;49 560;50 100;26 893;49 680;49 710
26-Oct-2018;49 930;+250;+1%;49 960;49 670;50 300;24 748;49 660;49 680
25-Oct-2018;49 680;-410;-1%;50 070;49 350;50 170;45 630;49 730;49 750
24-Oct-2018;50 090;-240;-0%;49 920;49 850;50 290;47 174;50 240;50 270
23-Oct-2018;50 330;-120;-0%;50 710;50 040;50 780;41 350;50 100;50 110
22-Oct-2018;50 450;+370;+1%;50 480;50 250;50 610;45 372;50 520;50 540
19-Oct-2018;50 080;-200;-0%;50 000;49 850;50 310;54 825;50 270;50 290
18-Oct-2018;50 280;+50;+0%;50 380;50 000;50 560;60 371;50 110;50 130
17-Oct-2018;50 230;-280;-1%;50 330;50 030;50 380;55 732;50 290;50 310
16-Oct-2018;50 510;-300;-1%;50 780;50 130;50 960;74 919;50 190;50 210
15-Oct-2018;50 810;+200;+0%;50 970;50 330;51 050;4 705;50 230;50 690
12-Oct-2018;50 610;+480;+1%;50 320;50 270;50 930;8 575;50 830;50 890
11-Oct-2018;50 130;-780;-2%;50 860;49 870;50 960;15 945;50 060;50 090
10-Oct-2018;50 910;+400;+1%;50 440;50 350;51 220;21 425;50 760;50 880
09-Oct-2018;50 510;+290;+1%;50 280;50 280;50 650;18 005;50 610;50 690
08-Oct-2018;50 220;-20;-0%;50 250;50 080;50 390;13 600;50 210;50 220
28-Sep-2018;50 240;-260;-1%;50 220;49 970;50 470;22 198;50 400;50 500
27-Sep-2018;50 500;-200;-0%;50 650;50 280;50 820;28 159;50 280;50 320
26-Sep-2018;50 700;+290;+1%;50 990;50 550;50 990;37 277;50 650;50 660
25-Sep-2018;50 410;+530;+1%;50 790;50 280;50 790;37 725;50 570;50 580
21-Sep-2018;49 880;+250;+1%;49 570;49 340;50 250;41 774;50 040;50 060
20-Sep-2018;49 630;-30;-0%;49 770;49 430;49 770;33 344;49 540;49 550
19-Sep-2018;49 660;+1 040;+2%;49 500;49 360;49 850;55 377;49 790;49 810
18-Sep-2018;48 620;+240;+0%;48 160;48 140;48 990;53 195;48 880;48 890
17-Sep-2018;48 380;-390;-1%;48 620;48 230;48 740;3 315;48 000;48 900
14-Sep-2018;48 770;+150;+0%;48 870;48 690;49 060;5 020;48 680;48 710
13-Sep-2018;48 620;+760;+2%;48 100;47 940;48 870;8 905;48 820;48 870
12-Sep-2018;47 860;-70;-0%;47 520;47 450;48 040;12 895;47 910;48 000
11-Sep-2018;47 930;+170;+0%;47 850;47 740;48 130;14 840;48 100;48 130
10-Sep-2018;47 760;-60;-0%;47 840;47 640;48 050;17 885;47 630;47 660
07-Sep-2018;47 820;+80;+0%;47 930;47 610;48 150;11 315;47 750;47 760
06-Sep-2018;47 740;+320;+1%;47 600;47 570;47 870;10 915;47 650;47 750
05-Sep-2018;47 420;-610;-1%;47 560;47 200;47 650;15 370;47 600;47 610
04-Sep-2018;48 030;-140;-0%;48 210;47 830;48 240;13 240;47 830;47 870
03-Sep-2018;48 170;-410;-1%;48 560;47 950;48 610;16 445;48 210;48 250
31-Aug-2018;48 580;-130;-0%;48 780;48 340;48 850;22 285;48 570;48 660
30-Aug-2018;48 710;-220;-0%;48 840;48 610;48 930;18 387;48 780;48 790
29-Aug-2018;48 930;+360;+1%;48 820;48 770;49 100;23 523;48 820;48 850
28-Aug-2018;48 570;-180;-0%;48 820;48 440;48 900;23 617;48 680;48 690
27-Aug-2018;48 750;+340;+1%;48 650;48 530;48 840;24 127;48 780;48 800
24-Aug-2018;48 410;+220;+0%;48 040;48 040;48 700;28 184;48 500;48 510
23-Aug-2018;48 190;-370;-1%;48 550;47 940;48 550;32 368;47 930;47 950
22-Aug-2018;48 560;+50;+0%;48 710;48 160;48 920;31 879;48 280;48 300
21-Aug-2018;48 510;+310;+1%;48 330;48 330;48 770;33 329;48 710;48 730
20-Aug-2018;48 200;+330;+1%;47 860;47 850;48 440;45 859;48 320;48 340
17-Aug-2018;47 870;+140;+0%;47 720;47 560;48 150;51 039;47 750;47 800
16-Aug-2018;47 730;-950;-2%;48 250;47 210;48 320;68 925;47 570;47 630
15-Aug-2018;48 680;-800;-2%;49 410;48 260;49 410;4 105;48 460;48 680
14-Aug-2018;49 480;-70;-0%;49 660;49 320;49 820;5 845;49 430;49 460
13-Aug-2018;49 550;-70;-0%;49 530;49 450;49 700;10 820;49 660;49 700
10-Aug-2018;49 620;+20;+0%;49 880;49 400;49 970;15 210;49 460;49 470
09-Aug-2018;49 600;+160;+0%;49 340;49 230;49 870;14 555;49 750;49 860
08-Aug-2018;49 440;+150;+0%;49 400;49 300;49 580;12 500;49 360;49 380
07-Aug-2018;49 290;+70;+0%;49 020;48 930;49 490;17 225;49 400;49 420
06-Aug-2018;49 220;+80;+0%;49 400;49 010;49 710;13 785;49 200;49 230
03-Aug-2018;49 140;+50;+0%;49 100;48 970;49 250;12 960;49 130;49 180
02-Aug-2018;49 090;-730;-1%;49 450;48 680;49 450;19 050;49 160;49 240
01-Aug-2018;49 820;+130;+0%;49 690;49 510;50 060;12 675;49 740;49 770
31-Jul-2018;49 690;-50;-0%;49 610;49 470;49 880;20 540;49 700;49 760
30-Jul-2018;49 740;-210;-0%;50 010;49 250;50 280;28 686;49 280;49 300
27-Jul-2018;49 950;+40;+0%;49 850;49 720;50 100;24 228;49 950;50 000
26-Jul-2018;49 910;0;0%;49 850;49 660;50 160;26 593;49 990;50 000
25-Jul-2018;49 910;+740;+2%;49 570;49 570;50 140;37 562;49 800;49 810
24-Jul-2018;49 170;+400;+1%;49 080;48 860;49 380;30 722;49 230;49 280
23-Jul-2018;48 770;+480;+1%;48 650;48 520;49 050;37 753;48 920;48 960
20-Jul-2018;48 290;-350;-1%;48 060;47 930;48 660;41 714;48 540;48 580
19-Jul-2018;48 640;+260;+1%;48 130;48 070;49 030;43 313;48 570;48 590
18-Jul-2018;48 380;-360;-1%;48 570;48 040;48 650;47 030;48 170;48 190
17-Jul-2018;48 740;+60;+0%;48 580;48 380;49 000;39 216;48 680;48 710
16-Jul-2018;48 680;+190;+0%;48 410;48 000;48 930;4 730;48 300;48 550
13-Jul-2018;48 490;+50;+0%;48 600;48 310;48 700;5 580;48 120;48 440
12-Jul-2018;48 440;+450;+1%;48 060;47 350;48 860;10 145;48 690;48 800
11-Jul-2018;47 990;-1 580;-3%;49 340;47 350;49 450;16 780;47 810;47 900
10-Jul-2018;49 570;0;0%;49 520;49 370;49 720;13 625;49 480;49 530
09-Jul-2018;49 570;+560;+1%;48 920;48 660;49 790;17 005;49 750;49 760
06-Jul-2018;49 010;-510;-1%;49 310;48 430;49 520;17 950;48 980;49 140
05-Jul-2018;49 520;-1 090;-2%;49 970;49 120;50 040;19 500;49 170;49 290
04-Jul-2018;50 610;-590;-1%;51 100;49 950;51 160;22 190;49 940;50 100
03-Jul-2018;51 200;+10;+0%;51 190;50 890;51 390;15 940;51 240;51 310
02-Jul-2018;51 190;-130;-0%;51 500;50 830;51 500;17 382;51 070;51 090
29-Jun-2018;51 320;-250;-0%;51 200;50 960;51 670;27 134;51 420;51 510
28-Jun-2018;51 570;+140;+0%;51 310;51 290;51 880;23 267;51 460;51 500
27-Jun-2018;51 430;+60;+0%;51 440;51 300;51 630;26 565;51 310;51 330
26-Jun-2018;51 370;-390;-1%;51 710;51 200;51 710;31 335;51 470;51 480
25-Jun-2018;51 760;+190;+0%;51 660;51 510;51 960;27 534;51 520;51 550
22-Jun-2018;51 570;-50;-0%;51 620;51 440;51 720;31 928;51 700;51 720
21-Jun-2018;51 620;-70;-0%;51 630;51 310;51 830;30 943;51 640;51 650
20-Jun-2018;51 690;-530;-1%;51 450;51 350;51 900;38 355;51 830;51 840
19-Jun-2018;52 220;-870;-2%;52 570;51 460;52 720;52 819;51 520;51 570
15-Jun-2018;53 090;-260;-0%;53 310;52 920;53 430;3 660;53 150;53 430
14-Jun-2018;53 350;+100;+0%;53 300;53 170;53 660;6 260;53 260;53 330
13-Jun-2018;53 250;-270;-1%;53 540;53 080;53 590;9 250;53 220;53 230
12-Jun-2018;53 520;-280;-1%;53 550;53 360;53 750;12 710;53 560;53 580
11-Jun-2018;53 800;+260;+0%;53 640;53 620;54 030;13 920;53 710;53 740
08-Jun-2018;53 540;-90;-0%;53 810;53 320;54 110;15 160;53 320;53 400
07-Jun-2018;53 630;+1 010;+2%;53 100;53 030;53 910;17 890;53 760;53 780
06-Jun-2018;52 620;+750;+1%;52 100;52 100;52 960;21 750;52 840;52 950
05-Jun-2018;51 870;+120;+0%;51 840;51 720;52 090;19 030;52 070;52 100
04-Jun-2018;51 750;+530;+1%;51 450;51 310;52 140;21 420;51 590;51 650
01-Jun-2018;51 220;+110;+0%;51 070;50 880;51 370;16 986;51 300;51 310
31-May-2018;51 110;+30;+0%;50 870;50 790;51 300;24 495;51 170;51 200
30-May-2018;51 080;-330;-1%;51 530;50 670;51 760;38 125;50 680;50 700
29-May-2018;51 410;+120;+0%;51 250;51 110;51 610;25 600;51 510;51 550
28-May-2018;51 290;-60;-0%;51 320;51 120;51 450;22 073;51 410;51 450
25-May-2018;51 350;+160;+0%;51 240;51 160;51 460;26 256;51 300;51 330
24-May-2018;51 190;-470;-1%;51 190;51 000;51 290;28 767;51 250;51 270
23-May-2018;51 660;+370;+1%;51 700;51 430;51 980;33 740;51 550;51 580
22-May-2018;51 290;+120;+0%;51 490;51 220;51 490;24 007;51 260;51 290
21-May-2018;51 170;+120;+0%;50 900;50 760;51 330;37 112;51 200;51 210
18-May-2018;51 050;+130;+0%;50 960;50 880;51 160;29 250;51 100;51 120
17-May-2018;50 920;+140;+0%;50 780;50 700;51 070;29 056;50 870;50 900
16-May-2018;50 780;-130;-0%;50 770;50 520;51 000;35 946;50 870;50 890
15-May-2018;50 910;-280;-1%;51 020;50 720;51 070;6 230;50 720;51 000
14-May-2018;51 190;+110;+0%;51 150;51 090;51 390;9 945;51 180;51 230
11-May-2018;51 080;+300;+1%;51 220;51 000;51 220;13 805;51 040;51 060
10-May-2018;50 780;+180;+0%;50 610;50 570;50 920;20 055;50 700;50 720
09-May-2018;50 600;-380;-1%;50 580;50 170;50 730;21 435;50 500;50 570
08-May-2018;50 980;+80;+0%;51 210;50 870;51 210;17 790;50 960;51 000
07-May-2018;50 900;-50;-0%;50 870;50 760;51 000;16 955;50 910;50 950
04-May-2018;50 950;+170;+0%;51 050;50 650;51 130;16 825;51 060;51 070
03-May-2018;50 780;-30;-0%;50 800;50 680;50 900;15 735;50 860;50 870
02-May-2018;50 810;-560;-1%;50 690;50 510;50 980;17 454;50 950;50 990
27-Apr-2018;51 370;-90;-0%;51 300;51 210;51 560;30 210;51 370;51 390
26-Apr-2018;51 460;-30;-0%;51 390;51 190;51 690;28 470;51 360;51 370
25-Apr-2018;51 490;+210;+0%;51 800;51 300;51 850;28 543;51 300;51 330
24-Apr-2018;51 280;-270;-1%;50 840;50 620;51 610;33 931;51 300;51 340
23-Apr-2018;51 550;+330;+1%;51 250;51 200;51 800;35 597;51 620;51 650
20-Apr-2018;51 220;-430;-1%;51 260;50 970;51 420;42 806;51 150;51 180
19-Apr-2018;51 650;+970;+2%;51 470;51 390;52 020;56 193;51 700;51 720
18-Apr-2018;50 680;-20;-0%;50 440;50 300;51 150;49 307;50 960;50 980
17-Apr-2018;50 700;+290;+1%;50 450;50 420;50 910;51 753;50 660;50 670
16-Apr-2018;50 410;-120;-0%;50 660;50 200;50 660;5 675;50 500;50 620
13-Apr-2018;50 530;-140;-0%;50 350;50 200;50 700;7 575;50 580;50 640
12-Apr-2018;50 670;-500;-1%;51 200;50 330;51 220;10 105;50 580;50 640
11-Apr-2018;51 170;+210;+0%;51 320;50 850;51 450;14 305;50 980;51 040
10-Apr-2018;50 960;+590;+1%;50 680;50 460;51 230;18 950;50 990;51 070
09-Apr-2018;50 370;-90;-0%;50 420;50 140;50 700;17 850;50 680;50 700
04-Apr-2018;50 460;-20;-0%;50 500;50 320;50 660;13 480;50 310;50 340
03-Apr-2018;50 480;+230;+0%;50 380;50 220;50 680;18 495;50 430;50 460
02-Apr-2018;50 250;+270;+1%;50 140;50 130;50 520;16 200;50 440;50 470
30-Mar-2018;49 980;+360;+1%;49 960;49 780;50 270;25 373;50 190;50 210
29-Mar-2018;49 620;+390;+1%;49 120;49 120;50 070;76 864;49 850;49 910
28-Mar-2018;49 230;-130;-0%;49 320;49 010;49 500;29 428;49 040;49 080
27-Mar-2018;49 360;+220;+0%;48 650;48 580;49 640;37 087;49 350;49 410
26-Mar-2018;49 140;-830;-2%;49 920;48 520;50 030;38 216;48 770;48 800
23-Mar-2018;49 970;-890;-2%;50 760;49 430;50 820;44 867;49 870;49 900
22-Mar-2018;50 860;+270;+1%;50 260;50 170;51 180;36 134;50 970;51 010
21-Mar-2018;50 590;-510;-1%;51 050;50 260;51 090;37 683;50 350;50 400
20-Mar-2018;51 100;-100;-0%;51 080;50 900;51 380;31 657;51 200;51 210
19-Mar-2018;51 200;-490;-1%;51 860;50 930;51 900;41 001;51 180;51 190
16-Mar-2018;51 690;+20;+0%;51 550;51 470;52 020;31 632;51 850;51 870
15-Mar-2018;51 670;+150;+0%;51 900;51 400;52 060;3 920;50 860;51 580
14-Mar-2018;51 520;+210;+0%;51 500;51 300;51 850;7 370;51 740;51 770
13-Mar-2018;51 310;-220;-0%;51 450;51 140;51 580;11 535;51 130;51 190
12-Mar-2018;51 530;+510;+1%;50 960;50 960;51 970;19 890;51 350;51 410
09-Mar-2018;51 020;-710;-1%;51 370;50 630;51 460;20 100;50 610;50 750
08-Mar-2018;51 730;-320;-1%;51 720;51 500;51 900;12 895;51 560;51 620
07-Mar-2018;52 050;+70;+0%;52 370;51 930;52 400;13 975;51 920;51 970
06-Mar-2018;51 980;+120;+0%;51 700;51 440;52 240;14 920;52 100;52 170
05-Mar-2018;51 860;-200;-0%;52 040;51 650;52 160;15 185;51 700;51 750
02-Mar-2018;52 060;-60;-0%;51 800;51 690;52 240;16 680;52 100;52 150
01-Mar-2018;52 120;-370;-1%;52 360;51 930;52 420;14 111;52 000;52 110
28-Feb-2018;52 490;-580;-1%;52 860;52 270;52 870;28 902;52 300;52 360
27-Feb-2018;53 070;-120;-0%;53 250;52 870;53 330;26 310;53 110;53 140
26-Feb-2018;53 190;-100;-0%;53 200;52 940;53 500;30 867;53 340;53 350
23-Feb-2018;53 290;+770;+1%;52 660;52 580;53 530;40 673;53 300;53 330
22-Feb-2018;52 520;+160;+0%;52 940;52 340;52 940;17 629;52 500;52 530
14-Feb-2018;52 360;+650;+1%;52 110;52 040;52 630;27 945;52 580;52 620
13-Feb-2018;51 710;+460;+1%;51 490;51 330;52 070;30 446;51 910;51 940
12-Feb-2018;51 250;+10;+0%;51 160;50 790;51 700;50 583;51 510;51 520
09-Feb-2018;51 240;-420;-1%;51 720;50 460;51 720;2 480;50 860;51 430
08-Feb-2018;51 660;-970;-2%;52 260;51 380;52 300;6 660;51 550;51 680
07-Feb-2018;52 630;0;0%;52 500;52 220;52 820;7 900;52 350;52 540
06-Feb-2018;52 630;-90;-0%;52 760;52 320;53 450;12 440;52 410;52 490
