Date;Price;;;;;
04-Oct-2022;336.50;;;;;
03-Oct-2022;336.00;;;;;
30-Sep-2022;336.50;;;;;
29-Sep-2022;335.50;;;;;
28-Sep-2022;334.00;;;;;
27-Sep-2022;336.00;;;;;
26-Sep-2022;334.00;;;;;
25-Sep-2022;;;;;;
23-Sep-2022;338.00;;;;;
22-Sep-2022;337.50;;;;;
21-Sep-2022;336.50;;;;;
24-Jun-2022;370.50;;;;;
23-Jun-2022;368.00;;;;;
22-Jun-2022;384.50;;;;;
21-Jun-2022;387.00;;;;;
20-Jun-2022;383.00;;;;;
19-Jun-2022;;;;;;
18-Jun-2022;;;;;;
17-Jun-2022;393.50;;;;;
16-Jun-2022;402.50;;;;;
15-Jun-2022;401.00;;;;;
14-Jun-2022;401.00;;;;;
13-Jun-2022;403.00;;;;;
12-Jun-2022;;;;;;
11-Jun-2022;;;;;;
10-Jun-2022;400.00;;;;;
09-Jun-2022;402.50;;;;;
08-Jun-2022;402.50;;;;;
