Date;NIDALY;NILMEX;NISHFE;NIWUXI;CUDALY;CUCOMX;CULMEX;CUSHFE;LIDALY;LISAME;LICOMX;LILMEX;CODALY;COLMEX;COWUXI;COCOMX;NIDALY_BD;NILMEX_BD;NISHFE_BD;NIWUXI_BD;CUDALY_BD;CUCOMX_BD;CULMEX_BD;CUSHFE_BD;LIDALY_BD;LISAME_BD;LICOMX_BD;LILMEX_BD;CODALY_BD;COLMEX_BD;COWUXI_BD;COCOMX_BD
2023-06-06;9,4556;20968,000;163,490;160,550;3,7692;3,770;8339,000;66740,000;41,802;48523,021;46,000;46022,730;13,392;29083,000;237,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-07;9,6656;21417,000;165,460;162,000;3,7487;3,750;8293,500;66920,000;41,827;48199,926;47,000;46922,730;13,392;29083,000;239,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-08;9,5304;21132,000;165,260;160,900;3,7971;3,800;8347,500;66860,000;41,732;47871,221;47,000;47309,090;13,392;29092,000;245,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-09;9,5395;21170,000;165,530;162,600;3,7765;3,790;8371,500;67060,000;41,735;47545,278;47,000;47309,090;13,392;29096,000;254,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-12;9,3721;20755,000;166,920;161,350;3,7481;3,750;8310,500;67110,000;43,750;46667,738;47,000;47309,090;13,392;29083,000;250,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-13;9,9246;21952,000;164,740;165,700;3,8261;3,830;8460,000;67280,000;43,706;46436,559;47,000;47309,090;13,392;29083,000;252,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-14;10,2680;22720,000;171,940;173,100;3,8719;3,870;8509,000;68110,000;43,654;46250,000;47,000;46718,180;13,392;29083,000;252,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-15;10,3880;22993,000;173,500;174,800;3,8856;3,900;8558,000;68130,000;43,637;46114,378;47,000;46718,180;13,392;29096,000;252,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-16;10,4130;23034,000;172,790;174,500;3,8845;3,880;8566,500;68420,000;43,863;46027,794;46,000;45918,180;13,392;29096,000;251,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-19;10,1610;22503,000;170,110;169,500;3,8677;3,856;8540,000;68500,000;43,657;46022,747;46,566;47054,550;13,392;29083,000;251,500;13,982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-20;9,9423;22039,000;168,360;165,600;3,8710;3,880;8548,000;68540,000;43,546;46092,790;47,000;47054,550;13,392;29084,000;256,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-21;9,5554;21238,000;167,710;164,500;3,9081;3,910;8602,500;69010,000;43,479;46192,107;47,000;47054,550;13,392;29084,000;253,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-22;9,5334;21182,000;167,861;166,500;3,8818;3,890;8574,000;69256,137;43,244;46316,747;47,000;47054,550;13,392;29095,000;252,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-23;9,5785;21311,000;168,178;166,100;3,8131;3,810;8390,500;69192,768;43,244;46462,757;47,000;47054,550;13,392;29100,000;255,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-26;9,1129;20305,000;164,480;157,250;3,7801;3,790;8391,000;68500,000;42,926;46989,474;47,000;47054,550;13,392;29084,000;255,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-27;9,3354;20789,000;161,470;158,900;3,7746;3,780;8363,000;68420,000;43,031;47181,434;47,000;47054,550;13,392;29084,000;270,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-28;9,0065;20056,000;161,510;155,950;3,7139;3,720;8255,000;68080,000;42,434;47375,000;47,000;46986,360;13,392;29084,000;267,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-29;9,2796;20634,000;158,470;156,900;3,6717;3,680;8177,500;67670,000;42,501;47565,977;47,000;46895,450;14,234;30950,000;267,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-30;9,2288;20516,000;159,900;158,250;3,7462;3,740;8315,500;67530,000;42,305;47749,200;47,000;46900,000;15,159;33000,000;268,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-03;9,2560;20580,000;161,980;158,450;3,7802;3,780;8398,000;68610,000;42,420;48198,278;46,000;45500,000;15,159;32978,500;272,000;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-04;9,2233;20508,000;161,450;157,450;3,7689;3,773;8359,500;68560,000;42,598;48296,418;45,875;45500,000;15,159;32978,500;271,500;16,500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-05;9,5393;21207,000;160,660;162,100;3,7491;3,750;8319,000;68270,000;42,452;48359,770;46,000;46042,860;15,159;32978,500;277,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-06;9,5361;21209,000;166,330;163,300;3,7278;3,720;8261,500;68210,000;42,520;48382,928;46,000;46042,860;15,159;32988,500;279,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-07;9,3467;20804,000;167,340;161,800;3,7712;3,770;8370,500;68110,000;42,504;48360,483;45,000;45152,380;15,159;32994,000;283,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-10;9,4420;21014,000;164,790;162,450;3,7688;3,770;8372,500;68220,000;42,488;47965,473;45,000;45152,380;15,159;32978,000;281,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-11;9,2991;20704,000;166,390;161,850;3,7462;3,750;8322,500;68350,000;42,701;47706,554;44,000;44771,430;15,159;32978,500;279,000;18,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-12;9,7361;21685,000;166,840;167,600;3,8479;3,840;8499,500;68050,000;42,753;47375,000;44,000;44057,140;15,159;32978,000;278,000;18,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-13;9,5626;21294,000;170,430;167,200;3,9284;3,930;8694,000;68760,000;42,928;46968,199;44,000;44423,810;15,159;32988,500;275,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-14;9,7071;21630,000;170,980;166,550;3,9122;3,920;8673,500;69760,000;43,093;46494,722;44,000;43909,520;15,159;32994,000;270,000;18,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-17;9,4393;21054,000;171,000;164,000;3,8381;3,830;8491,000;69420,000;42,917;44787,912;44,000;44040,480;15,159;32977,000;266,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-18;9,4529;21084,000;163,070;167,800;3,8150;3,820;8473,000;68430,000;42,857;44161,406;44,000;44040,480;15,159;32977,000;268,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-19;9,3717;20907,000;165,480;166,800;3,7990;3,800;8429,000;68470,000;41,487;43525,062;44,000;44040,480;15,159;32977,000;260,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-20;9,5477;21280,000;168,060;170,800;3,8067;3,820;8485,500;68520,000;41,795;42890,245;44,000;44097,620;15,159;32987,000;252,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-21;9,3161;20769,000;169,710;168,500;3,7960;3,800;8452,000;68630,000;41,716;42268,323;43,000;43380,950;15,159;32992,500;252,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-24;9,6157;21428,000;169,210;171,800;3,8339;3,840;8517,000;68370,000;40,979;40593,604;43,000;43380,950;15,159;32976,250;248,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-25;10,0700;22450,000;171,030;170,900;3,9104;3,900;8673,500;68780,000;41,232;40136,936;43,000;43083,330;15,159;32976,000;249,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-26;9,6797;21590,000;172,710;167,850;3,8774;3,890;8617,500;69210,000;40,197;39750,000;43,000;43083,330;15,159;32976,000;245,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-27;9,7336;21689,000;170,990;167,400;3,8510;3,860;8569,000;69260,000;39,529;39441,149;43,000;43083,330;15,159;32986,500;245,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-28;10,0150;22307,000;170,530;169,750;3,9170;3,920;8662,500;68940,000;38,773;39206,680;43,000;43083,330;15,159;32992,000;243,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-07-31;10,0140;22293,000;173,480;170,200;3,9987;3,990;8831,500;69570,000;37,695;38882,398;43,000;43080,000;15,159;32976,000;243,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-01;10,0440;22358,000;173,860;169,400;3,8937;3,890;8631,000;70700,000;36,906;38878,291;39,000;39250,000;15,159;32976,000;240,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-02;9,6792;21560,000;174,140;165,200;3,8326;3,830;8509,500;69850,000;36,856;38914,983;39,000;38532,610;15,159;32976,000;241,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-03;9,6928;21607,000;170,020;166,000;3,8831;3,880;8611,000;69130,000;36,882;38985,758;39,000;38532,610;15,159;32986,500;242,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-04;9,5626;21310,000;172,180;164,000;3,8250;3,850;8573,000;69490,000;36,808;39083,898;38,000;37663,040;15,159;32991,500;241,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-07;9,4633;21102,000;168,490;164,050;3,8161;3,810;8485,000;69100,000;36,790;39475,345;38,000;37663,040;15,159;32975,500;241,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-08;9,3408;20841,000;168,710;163,300;3,7470;3,750;8347,500;69030,000;36,646;39615,781;37,000;37467,390;15,159;32975,000;242,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-09;9,2104;20554,000;167,410;162,250;3,7651;3,770;8397,500;68430,000;36,014;39750,000;37,000;37467,390;15,159;32975,000;242,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-10;9,1503;20441,000;166,180;162,800;3,7409;3,750;8386,000;68590,000;35,304;39872,208;37,000;37467,390;15,159;32985,500;240,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-11;9,0505;20241,000;167,090;162,650;3,7191;3,710;8294,500;68520,000;35,189;39980,309;37,000;36652,170;15,159;32991,000;241,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-14;8,9761;20093,000;166,630;162,350;3,7296;3,720;8291,500;68090,000;35,055;40208,232;36,000;36043,480;15,159;32975,000;241,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-15;8,8446;19780,000;163,780;157,500;3,6555;3,660;8199,500;68340,000;34,928;40248,168;36,000;36043,480;15,159;32974,500;239,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-16;8,8587;19804,000;162,630;161,200;3,6489;3,650;8167,000;67870,000;34,875;40268,130;36,000;35521,740;15,159;32974,500;239,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-17;9,0841;20277,000;164,080;163,000;3,6825;3,690;8235,500;67810,000;32,198;40266,943;36,000;35521,740;15,159;32983,000;236,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-18;9,0297;20131,000;167,550;164,700;3,7072;3,700;8240,500;68300,000;32,177;40243,435;35,000;35195,650;15,159;32987,500;235,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-21;9,0108;20119,000;167,070;164,000;3,7181;3,710;8274,500;68430,000;29,859;40027,246;35,000;35195,650;15,159;32975,000;236,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-22;9,1911;20504,000;168,210;165,400;3,7489;3,750;8362,500;68540,000;29,829;39902,718;35,000;35195,650;15,159;32975,000;237,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-23;9,3993;20956,000;169,250;165,200;3,8063;3,800;8452,000;69060,000;29,833;39750,000;35,000;35119,570;15,159;32970,500;234,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-24;9,3535;20829,000;169,930;166,200;3,7611;3,770;8359,500;69270,000;29,877;39568,742;35,000;35119,570;15,159;32987,000;234,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-25;9,3513;20795,000;169,680;165,600;3,7701;3,760;8355,500;69030,000;29,839;39361,879;35,000;35119,570;15,159;32991,000;235,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-28;9,3513;20658,180;169,300;164,400;3,7621;3,750;8412,990;69180,000;29,821;38625,235;35,000;35228,922;15,159;32979,719;228,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-29;9,2923;20683,000;166,680;163,650;3,7844;3,790;8448,500;69320,000;28,996;38353,525;35,000;35011,360;15,159;32974,000;228,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-30;9,2611;20631,000;165,770;164,100;3,7872;3,790;8472,500;69530,000;29,015;38074,998;35,000;34965,910;15,159;32974,000;231,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-31;9,1113;20289,000;165,630;162,350;3,7816;3,770;8422,500;69740,000;29,024;37793,409;35,000;34920,000;15,159;32991,000;232,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-01;9,4760;21085,000;166,820;169,350;3,8045;3,810;8500,500;69820,000;27,772;37512,516;30,000;30000,000;15,159;32986,500;235,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-04;9,4538;21040,000;170,810;168,100;3,7986;3,855;8452,000;69980,000;27,715;36711,588;28,598;30000,000;15,159;32978,000;238,000;14,753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-05;9,4531;21039,000;170,150;169,600;3,8033;3,810;8487,000;69600,000;27,588;36471,053;30,000;30000,000;15,159;32978,000;236,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-06;8,2560;20593,000;171,620;167,100;3,7439;3,750;8371,500;69790,000;27,590;36250,000;30,000;30000,000;15,159;32978,000;240,000;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-07;7,0148;20482,000;168,040;165,000;4,2749;3,730;8321,000;69440,000;10,297;36051,256;29,000;29190,480;15,159;32986,500;239,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-08;7,0148;20052,000;166,330;163,550;4,2749;3,680;8242,500;69130,000;10,297;35873,923;29,000;29190,480;15,159;32987,000;237,000;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-11;8,6140;20485,000;165,970;164,350;3,8480;3,770;8402,000;69050,000;23,250;35452,090;29,000;28833,330;15,159;32978,500;237,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-12;8,9283;19923,000;165,210;160,950;3,7790;3,750;8391,000;69530,000;25,334;35342,103;29,000;28500,000;15,159;32978,500;235,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-13;9,0074;20069,000;161,830;159,650;3,7602;3,760;8417,000;69340,000;26,028;35244,380;29,000;28809,520;15,159;32978,000;232,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-14;9,1140;20343,000;160,560;161,800;3,7783;3,780;8417,500;69480,000;25,625;35157,090;29,000;28523,810;15,159;32986,000;233,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-15;8,9233;19924,000;162,240;160,600;3,7645;3,760;8405,500;69800,000;25,628;35078,403;29,000;28523,810;15,159;32986,000;233,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-18;8,8977;19877,000;161,570;160,800;3,7295;3,740;8359,500;69360,000;25,425;34875,674;29,000;28523,810;15,159;32977,000;232,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-19;8,9227;19919,000;161,500;161,450;3,7223;3,710;8292,500;68980,000;25,030;34813,109;29,000;28523,810;15,159;32978,000;232,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-20;8,7661;19593,000;163,530;161,300;3,7297;3,750;8345,500;68760,000;24,473;34750,000;28,000;28333,330;15,159;32979,000;235,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-21;8,5586;19123,000;159,860;155,900;3,6762;3,670;8194,000;68700,000;24,434;34684,506;28,000;28166,670;15,159;32990,000;234,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-22;8,6967;19418,000;156,840;156,350;3,6711;3,670;8222,000;67970,000;24,439;34614,733;28,000;28166,670;15,159;32990,000;236,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-25;8,5543;19120,000;158,220;156,000;3,6437;3,650;8145,500;68040,000;23,599;34360,683;28,000;28047,620;15,159;32969,000;233,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-26;8,4468;18877,000;157,970;152,200;3,6189;3,630;8091,000;67700,000;23,189;34254,737;28,000;28047,620;15,159;32974,500;234,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-27;8,5022;19003,000;153,040;151,200;3,6030;3,630;8114,000;67360,000;23,184;34134,983;28,000;27904,760;15,159;32980,000;235,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-28;8,4522;18887,000;152,240;151,500;3,6823;3,690;8217,500;67340,000;22,797;33999,516;28,000;27809,520;15,159;32990,500;234,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-09-29;8,3642;18694,000;152,047;151,100;3,7279;3,730;8270,500;67443,600;22,814;33846,429;28,000;27810,000;15,159;32990,500;234,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-02;8,3851;18749,000;147,662;151,000;3,6353;3,630;8053,000;67924,560;22,814;33262,394;25,000;24500,000;15,159;32975,000;234,000;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-03;8,3690;18728,000;145,811;151,050;3,6146;3,620;8006,500;68074,603;22,813;33019,771;25,000;24500,000;15,159;32975,000;234,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-04;8,3657;18723,000;144,204;151,000;3,5616;3,580;7949,500;68186,008;22,814;32750,000;25,000;24500,000;15,159;32975,000;230,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-05;8,2669;18490,000;143,105;148,900;3,5482;3,550;7899,000;68238,677;22,813;32452,339;25,000;24500,000;15,159;32991,000;234,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-06;8,3054;18582,000;142,779;149,050;3,6350;3,620;8046,000;68212,509;22,814;32130,703;25,000;24500,000;15,159;32991,000;233,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-09;8,4636;18939,000;149,070;151,850;3,6609;3,640;8104,000;67460,000;22,836;31072,743;25,000;24500,000;15,159;32975,000;234,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-10;8,3457;18682,000;152,390;149,600;3,6122;3,630;8022,500;67000,000;22,811;30706,004;28,000;24500,000;15,159;32975,000;235,000;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-11;8,2037;18371,000;149,870;148,750;3,6087;3,610;8024,000;66770,000;22,801;30340,687;24,000;24159,090;15,159;32975,000;235,000;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-12;8,3742;18728,000;149,450;151,050;3,5821;3,590;7991,000;66700,000;22,809;29981,874;24,000;24159,090;15,159;32985,000;236,000;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-13;8,4700;18546,000;152,240;150,650;3,5753;3,580;7949,000;66430,000;22,786;29634,642;24,000;24159,090;15,159;32990,500;238,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-16;8,2936;18602,000;152,300;150,300;3,5744;3,590;7976,500;66330,000;22,769;28713,236;24,000;23886,360;15,159;32974,000;249,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-17;8,3141;18593,000;151,030;149,000;3,5711;3,580;7970,500;66170,000;23,589;28463,128;24,000;23886,360;15,159;32974,000;248,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-18;8,3157;18655,000;150,650;149,900;3,5887;3,580;7972,500;66490,000;23,857;28250,000;24,000;23886,360;15,159;32975,000;246,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-19;8,3493;18520,000;150,270;148,100;3,5908;3,590;7993,000;66490,000;23,855;28077,567;24,000;23886,360;15,159;32986,500;246,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-20;8,2926;18588,000;149,190;147,100;3,5270;3,540;7948,500;66460,000;23,441;27944,088;24,000;23886,360;15,159;32992,000;237,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-23;8,3488;18177,000;148,720;147,000;3,5623;3,570;7972,000;66040,000;23,441;27746,305;24,000;23886,360;15,159;32980,000;236,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-24;8,1408;18274,000;147,030;145,600;3,6240;3,610;8051,500;66340,000;22,504;27737,575;24,000;23886,360;15,159;32981,000;239,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-25;8,1837;18317,000;147,580;146,100;3,5718;3,570;8032,000;66940,000;22,482;27752,267;24,000;23715,910;15,159;32982,000;237,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-26;8,2032;18079,000;147,680;145,750;3,5746;3,570;7985,500;66670,000;22,613;27787,275;24,000;23715,910;15,159;32994,000;237,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-27;8,0962;18374,000;146,040;145,700;3,6249;3,630;8099,000;66700,000;22,477;27839,492;24,000;23613,640;15,159;32999,000;236,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-30;8,2336;18489,000;146,720;144,900;3,6446;3,650;8140,500;67400,000;22,346;28068,338;24,000;23613,640;15,159;32987,000;236,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-31;8,2858;18130,000;144,810;141,750;3,6395;3,640;8110,500;67480,000;22,349;28158,330;24,000;23610,000;15,159;32988,500;236,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01;8,1207;18014,000;141,200;141,450;3,6417;3,650;8109,500;67350,000;22,339;28250,000;22,000;22000,000;15,159;32990,000;236,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-02;8,0690;17979,000;141,410;141,500;3,6780;3,670;8143,000;67580,000;22,345;28340,344;22,000;22000,000;15,159;33002,000;235,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-03;8,0531;18223,000;142,100;142,650;3,6745;3,670;8175,500;67800,000;22,380;28426,766;22,000;22000,000;15,159;33007,000;233,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-06;8,1576;18445,000;142,820;142,950;3,6998;3,710;8238,000;67550,000;22,351;28637,555;22,000;22000,000;15,159;32995,500;231,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-07;8,2554;17912,000;142,150;137,750;3,6695;3,670;8186,500;67690,000;22,172;28683,346;22,000;22000,000;15,159;32996,500;229,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-08;8,0132;18094,000;138,960;141,250;3,6198;3,630;8142,000;67500,000;21,630;28712,743;22,000;22000,000;15,159;32997,500;227,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-09;8,1003;17813,000;141,570;141,500;3,6330;3,640;8147,000;67420,000;21,070;28723,253;22,000;21636,360;15,159;33009,500;227,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-10;7,9757;17257,000;140,270;137,400;3,5947;3,580;8035,500;67470,000;20,783;28712,381;22,000;21636,360;15,159;33015,000;226,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-13;7,7226;17398,000;139,000;137,300;3,6570;3,660;8167,000;67290,000;20,368;28526,533;22,000;21636,360;15,159;33003,000;221,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-14;7,7868;17487,000;138,420;138,750;3,6728;3,680;8235,000;67740,000;20,372;28405,193;21,000;21488,640;15,159;33003,000;220,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-15;7,8249;17421,000;138,750;138,000;3,7205;3,720;8265,500;68170,000;20,507;28250,000;21,000;21488,640;15,159;33003,000;223,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-16;7,7945;17020,000;138,970;136,600;3,7028;3,700;8220,000;67820,000;19,930;28059,416;21,000;21238,640;15,159;33012,000;223,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-17;7,6145;16904,000;136,780;134,600;3,7375;3,740;8267,000;67800,000;19,758;27835,729;21,000;21238,640;15,159;33016,000;219,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-20;7,5625;16952,000;135,470;131,800;3,8005;3,810;8430,500;67900,000;19,868;26998,481;21,000;21238,640;15,159;33003,000;219,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-21;7,5845;16992,000;134,150;131,100;3,8156;3,810;8449,000;68260,000;19,683;26674,814;21,000;20875,000;15,159;33007,000;218,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-22;7,5999;16435,000;131,990;129,000;3,7731;3,770;8353,500;68170,000;19,230;26334,260;21,000;20875,000;15,159;33002,000;215,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-23;7,3466;16619,000;128,550;131,000;3,7699;3,777;8409,500;67980,000;18,695;25980,063;21,003;20875,000;15,159;33010,000;217,500;16,001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
