"";"Date";"CODALY";"CUDALY";"LIDALY";"NIDALY";"CODALY_BD";"CUDALY_BD";"LIDALY_BD";"NIDALY_BD"
"1915";2025-05-16;15,286;4,5511;8,9509;7,0783;0;0;0;0
"1916";2025-05-19;15,286;4,6219;8,8331;7,0375;0;0;0;0
"1917";2025-05-20;15,286;4,6187;8,7606;7,0216;0;0;0;0
"1918";2025-05-21;15,286;4,6312;8,7521;7,0851;0;0;0;0
"1919";2025-05-22;15,286;4,6559;8,7509;7,0375;0;0;0;0
"1920";2025-05-23;15,286;4,8294;8,7758;7,0624;0;0;0;0
"1921";2025-05-26;15,286;4,8081;8,6966;7,0624;0;0;0;0
"1922";2025-05-27;15,286;4,7048;8,6169;6,9717;0;0;0;0
"1923";2025-05-28;15,286;4,65;8,549;6,8334;0;0;0;0
"1924";2025-05-29;15,286;4,642;8,4718;6,9643;0;0;0;0
"1925";2025-05-30;15,286;4,6742;8,4317;6,9422;0;0;0;0
"1926";2025-06-02;15,286;4,8315;8,397;7,0329;0;0;0;0
"1927";2025-06-03;15,286;4,8289;8,3893;6,9997;0;0;0;0
"1928";2025-06-04;15,286;4,8836;8,381;6,9831;0;0;0;0
"1929";2025-06-05;15,286;4,9113;8,3854;7,0307;0;0;0;0
"1930";2025-06-06;15,286;4,8129;8,3812;7,0261;0;0;0;0
"1931";2025-06-09;15,121;4,8943;8,3893;6,9831;0;0;0;0
"1932";2025-06-10;15,121;4,8776;8,3997;6,9445;0;0;1;0
"1933";2025-06-11;15,121;4,7833;8,4157;6,8745;0;0;1;0
"1934";2025-06-12;15,121;4,8283;8,4508;6,8674;0;0;1;0
"1935";2025-06-13;15,121;4,7402;8,4438;6,8538;0;0;1;0
"1936";2025-06-16;15,121;4,8167;8,4259;6,8288;0;0;1;0
"1937";2025-06-17;15,121;4,7891;8,4159;6,7676;0;0;1;0
"1938";2025-06-18;15,121;4,8387;8,4096;6,8334;0;0;0;0
"1939";2025-06-19;15,121;4,7936;8,4104;6,8084;0;0;0;0
"1940";2025-06-20;15,121;4,8259;8,414;6,8311;0;0;0;0
"1941";2025-06-23;15,121;4,8685;8,3401;6,7154;0;0;0;0
"1942";2025-06-24;15,121;4,8726;8,3501;6,7767;0;0;0;0
"1943";2025-06-25;15,121;4,9009;8,3912;6,8402;0;0;0;0
"1944";2025-06-26;15,121;5,0714;8,4509;6,8946;0;0;0;0
"1945";2025-06-27;15,121;5,068;8,5263;6,9082;0;0;0;0
"1946";2025-06-30;15,121;5,0331;8,5558;6,8928;0;0;0;0
"1947";2025-07-01;15,121;5,0511;8,559;6,8834;0;0;0;0
"1948";2025-07-02;15,121;5,1535;8,5996;6,9423;0;0;0;0
"1949";2025-07-03;15,121;5,0941;8,6719;6,973;0;0;0;0
"1950";2025-07-04;15,121;5,0177;8,6977;6,9218;0;0;0;0
"1951";2025-07-07;15,121;4,9798;8,7189;6,881;0;0;0;0
"1952";2025-07-08;15,121;5,4155;8,7649;6,8139;0;0;0;0
"1953";2025-07-09;15,121;5,4975;8,8145;6,7962;0;0;0;0
"1954";2025-07-10;15,121;5,5633;8,8711;6,9237;0;0;0;0
"1955";2025-07-11;15,121;5,537;8,8939;6,9105;0;0;0;0
"1956";2025-07-14;15,121;5,5118;9,02;6,8198;0;0;0;0
"1957";2025-07-15;15,121;5,561;9,0451;6,8923;0;0;0;0
"1958";2025-07-16;15,121;5,4957;9,0451;6,8062;0;0;0;0
"1959";2025-07-17;15,121;5,4707;9,0439;6,847;0;0;0;0
"1960";2025-07-18;15,121;5,551;9,2861;6,915;0;0;0;0
"1961";2025-07-21;15,121;5,611;9,479;7,0329;0;0;0;0
"1962";2025-07-22;15,121;5,6875;9,6306;7,042;0;0;0;0
"1963";2025-07-23;15,121;5,8099;9,8392;7,0534;0;0;0;0
"1964";2025-07-24;15,121;5,7928;9,8596;7,0012;0;0;0;0
"1965";2025-07-25;15,121;5,7839;10,169;6,9241;0;0;0;0
"1966";2025-07-28;15,121;5,5898;10,301;6,9196;0;0;0;0
"1967";2025-07-29;15,121;5,6312;10,192;6,9286;0;0;0;0
"1968";2025-07-30;15,121;5,569;10,157;6,8175;0;0;0;0
"1969";2025-07-31;15,121;4,3512;10,007;6,7789;0;0;0;0
"1970";2025-08-01;15,121;4,4161;9,894;6,813;0;0;0;0
"1971";2025-08-04;15,121;4,4276;9,942;6,8447;0;0;0;0
"1972";2025-08-05;15,121;4,366;9,9063;6,8356;0;0;0;0
"1973";2025-08-06;15,121;4,3903;9,8731;6,8651;0;0;0;0
"1974";2025-08-07;15,121;4,3808;9,9041;6,8629;0;0;0;0
"1975";2025-08-08;15,121;4,463;10,008;6,856;0;0;0;0
"1976";2025-08-11;15,121;4,435;10,369;6,949;0;0;0;0
"1977";2025-08-12;15,121;4,5033;10,85;6,9558;0;0;0;0
"1978";2025-08-13;15,121;4,4738;11,29;6,9196;0;0;0;0
"1979";2025-08-14;15,121;4,4713;11,435;6,8198;0;0;1;0
"1980";2025-08-15;15,121;4,4712;11,42;6,8923;0;0;1;0
"1981";2025-08-18;15,121;4,4598;11,519;6,8742;0;0;1;0
"1982";2025-08-19;15,121;4,4115;11,782;6,8198;0;0;1;0
"1983";2025-08-20;15,121;4,4221;11,943;6,8175;0;0;1;0
"1984";2025-08-21;15,121;4,4312;11,973;6,7744;0;0;1;0
"1985";2025-08-22;15,121;4,4515;11,898;6,7925;0;0;1;0
"1986";2025-08-25;15,121;4,4627;11,469;6,7925;0;0;0;0
"1987";2025-08-26;15,121;4,4495;11,412;6,9354;0;0;0;0
"1988";2025-08-27;15,121;4,4191;11,393;6,8629;0;0;0;0
"1989";2025-08-28;15,121;4,4757;11,218;6,9377;0;0;0;0
"1990";2025-08-29;15,121;4,5142;11,166;6,9876;0;0;0;0
"1991";2025-09-01;15,121;4,5031;11,163;7,0057;0;0;0;0
"1992";2025-09-02;15,121;4,5739;10,968;6,9127;0;0;0;0
"1993";2025-09-03;15,121;4,545;10,846;6,94;0;0;0;0
"1994";2025-09-04;15,121;4,4908;10,631;6,8946;0;0;0;0
"1995";2025-09-05;15,121;4,4703;10,506;6,9309;0;0;0;0
"1996";2025-09-08;15,121;4,4913;10,483;6,8991;0;0;0;0
"1997";2025-09-09;15,121;4,5015;10,474;6,8651;0;0;0;0
"1998";2025-09-10;15,121;4,5516;10,471;6,8833;0;0;0;0
"1999";2025-09-11;15,121;4,5896;10,225;6,9082;0;0;0;0
"2000";2025-09-12;15,121;4,5816;10,172;6,9763;0;0;0;0
"2001";2025-09-15;15,121;4,6553;10,173;6,9831;0;0;0;0
"2002";2025-09-16;15,121;4,6285;10,239;6,9944;0;0;0;0
"2003";2025-09-17;15,121;4,5616;10,297;6,9921;0;0;0;0
"2004";2025-09-18;15,121;4,5376;10,337;6,9173;0;0;0;0
"2005";2025-09-19;15,672;4,5729;10,329;6,9264;0;0;0;0
"2006";2025-09-22;15,672;4,5796;10,383;6,9059;0;0;0;0
"2007";2025-09-23;15,672;4,5793;10,384;6,9581;0;0;0;0
"2008";2025-09-24;15,672;4,7607;10,361;7,0012;0;0;0;0
"2009";2025-09-25;15,672;4,7085;10,352;6,9264;0;0;0;0
"2010";2025-09-26;15,876;4,7111;10,313;6,8742;0;0;0;0
"2011";2025-09-29;15,876;4,8333;10,328;6,949;0;0;0;0
"2012";2025-09-30;15,876;4,8083;10,328;6,9257;0;0;0;0
"2013";2025-10-01;15,876;4,8249;10,325;6,8946;0;0;0;0
"2014";2025-10-02;15,876;4,8883;10,324;6,9513;0;0;0;0
"2015";2025-10-03;15,876;5,0322;10,323;6,9944;0;0;0;0
"2016";2025-10-06;15,876;4,9836;10,324;7,0193;0;0;0;0
"2017";2025-10-07;16,543;5,0482;10,325;7,0284;1;0;0;0
"2018";2025-10-08;17,672;5,0416;10,326;6,9672;1;0;0;0
"2019";2025-10-09;18,334;5,0669;10,327;7,0216;1;0;0;0
"2020";2025-10-10;18,99;4,7979;10,325;6,9014;1;0;0;0
"2021";2025-10-13;19,38;5,0824;10,249;6,8818;1;0;0;0
"2022";2025-10-14;19,38;4,9749;10,224;6,8674;1;0;0;0
"2023";2025-10-15;19,38;4,9366;10,243;6,8901;1;0;0;0
"2024";2025-10-16;19,38;4,9473;10,244;6,9218;1;0;0;0
"2025";2025-10-17;19,38;4,9571;10,297;6,8538;1;0;0;0
"2026";2025-10-20;20,04;5,0025;10,388;6,9105;1;0;0;0
"2027";2025-10-21;20,706;4,9274;10,409;6,8878;1;0;0;0
"2028";2025-10-22;21,369;4,955;10,434;6,8719;1;0;0;0
"2029";2025-10-23;22,031;5,0636;10,499;6,9649;1;0;0;0
"2030";2025-10-24;22,031;5,0861;10,586;6,9513;1;0;0;0
"2031";2025-10-27;22,031;5,1312;10,772;6,9231;1;0;0;0
"2032";2025-10-28;22,031;5,1361;11,056;6,9295;1;0;0;0
"2033";2025-10-29;22,031;5,2165;11,149;6,9708;1;0;0;0
"2034";2025-10-30;22,031;5,0769;11,245;6,8961;0;0;0;0
"2035";2025-10-31;22,031;5,0878;11,319;6,9173;0;0;0;0
